date,days_elapsed,Uw,ip,Tair,Twater,amc,ET,Hw,Tw,t,site_plot,Zs,A,dHw,Vw,dt,Qip,QET,dVw,Qg,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2020-06-14,530,1.34112,0,15,14.5,1,0.8120515680199851,0,13.90848789686038,389,OCSP.2,75.18614762,1,0,0,1,0,0.008120515680199851,0,0,0.008120515680199851,0,-0,0.008120515680199851,0,0
2020-06-15,531,1.8775680000000001,0,16.666666666666668,15.833333333333336,1,0.9002678457841802,0,18.157798449198403,390,OCSP.2,75.18614762,1,0,0,1,0,0.009002678457841801,0,0,0.009002678457841801,0,-0,0.009002678457841801,0,0
2020-06-16,532,1.34112,0,18.88888888888889,17.611111111111114,1,0.8270231559650378,0,18.599580423331552,391,OCSP.2,75.18614762,1,0,0,1,0,0.008270231559650378,0,0,0.008270231559650378,0,-0,0.008270231559650378,0,0
2020-06-17,533,1.4752319999999999,0,22.22222222222222,20.27777777777778,1,0.35154903653224084,0,21.306189445801724,392,OCSP.2,75.18614762,1,0,0,1,0,0.0035154903653224086,0,0,0.0035154903653224086,0,-0,0.0035154903653224086,0,0
2020-06-18,534,2.7269439999999996,0,23.88888888888889,21.61111111111111,1,0.37677403636492474,0,22.501897355656563,393,OCSP.2,75.18614762,1,0,0,1,0,0.0037677403636492473,0,0,0.0037677403636492473,0,-0,0.0037677403636492473,0,0
2020-06-19,535,2.771648,0,27.22222222222222,24.27777777777778,1,0.5282075741942271,0,25.69494647744261,394,OCSP.2,75.18614762,1,0,0,1,0,0.005282075741942271,0,0,0.005282075741942271,0,-0,0.005282075741942271,0,0
2020-06-20,536,1.609344,0,26.666666666666664,23.833333333333332,1,0.579068940076837,0,26.01880922729586,395,OCSP.2,75.18614762,1,0,0,1,0,0.00579068940076837,0,0,0.00579068940076837,0,-0,0.00579068940076837,0,0
2020-06-21,537,1.966976,0,27.22222222222222,24.27777777777778,1,0.5969343681817998,0,25.849538261507764,396,OCSP.2,75.18614762,1,0,0,1,0,0.005969343681817998,0,0,0.005969343681817998,0,-0,0.005969343681817998,0,0
2020-06-22,538,2.2352,0,27.77777777777778,24.722222222222225,1,1.0461506517472676,0,26.11944105890062,397,OCSP.2,75.18614762,1,0,0,1,0,0.010461506517472676,0,0,0.010461506517472676,0,-0,0.010461506517472676,0,0
2020-06-23,539,4.872736,0,28.88888888888889,25.611111111111114,1,0.6729516103127363,0,26.03525071968267,398,OCSP.2,75.18614762,1,0,0,1,0,0.006729516103127363,0,0,0.006729516103127363,0,-0,0.006729516103127363,0,0
2020-06-24,540,4.068064,0.8382000000000001,23.333333333333332,21.166666666666668,1,0.7416311321090981,0,22.44807854110812,399,OCSP.2,75.18614762,1,0,0,1,0.008382,0.007416311321090981,0,0,-9.656886789090194e-4,0,-9.656886789090194e-4,0,0,-0.001931377357818038
2020-06-25,541,3.889248,0,21.666666666666668,19.833333333333336,1,0.7554762867894766,0,18.492882251739502,400,OCSP.2,75.18614762,1,0,0,1,0,0.007554762867894766,0,0,0.007554762867894766,0,-0,0.007554762867894766,0,0
