ET.Daily
"2019-01-01",1.64510391985644
"2019-01-02",0.701147265762689
"2019-01-03",0.62173834664697
"2019-01-04",1.55315444178465
"2019-01-05",0.516884351955855
"2019-01-06",1.45041996086982
"2019-01-07",0.976732417808591
"2019-01-08",1.81018796350284
"2019-01-09",0.727178563842426
"2019-01-10",1.16982736506819
"2019-01-11",0.817370300727201
"2019-01-12",0.502293494209477
"2019-01-13",0.326225169675175
"2019-01-14",0.244312199541503
"2019-01-15",0.675782554181229
"2019-01-16",1.62504466148972
"2019-01-17",0.611752306851582
"2019-01-18",1.3719179640478
"2019-01-19",0.833961168332042
"2019-01-20",0.36912227826236
"2019-01-21",0.579521812206868
"2019-01-22",0.623178790548067
"2019-01-23",2.50784344240977
"2019-01-24",1.03682976222861
"2019-01-25",1.35154177505634
"2019-01-26",0.63758544447508
"2019-01-27",1.34448182278083
"2019-01-28",1.11694896019518
"2019-01-29",1.16483376851117
"2019-01-30",1.10464728349391
"2019-01-31",0.743817805695362
"2019-02-01",1.01638388114205
"2019-02-02",0.829183775558849
"2019-02-03",0.707356580689029
"2019-02-04",1.40064631019788
"2019-02-05",2.60115713175262
"2019-02-06",0.98707717127653
"2019-02-07",0.557317148777968
"2019-02-08",2.8998211431139
"2019-02-09",2.04754427234244
"2019-02-10",0.863927529449553
"2019-02-11",1.02236075622068
"2019-02-12",0.584267979059091
"2019-02-13",0.799466738236548
"2019-02-14",1.47961845677955
"2019-02-15",1.8277531634757
"2019-02-16",2.06371362749978
"2019-02-17",0.877774361360876
"2019-02-18",0.805770322794487
"2019-02-19",0.954454085672441
"2019-02-20",0.951469547422431
"2019-02-21",1.80797077971503
"2019-02-22",1.51030395485675
"2019-02-23",0.784207852672504
"2019-02-24",1.8210168394966
"2019-02-25",2.46454340401728
"2019-02-26",1.60018791005964
"2019-02-27",0.589854906091946
"2019-02-28",1.08309746047702
"2019-03-01",1.12286947995444
"2019-03-02",1.52963550604943
"2019-03-03",1.08992918650169
"2019-03-04",1.45695539582558
"2019-03-05",1.27702847592102
"2019-03-06",1.25524274490886
"2019-03-07",1.01716643988807
"2019-03-08",1.59190016878297
"2019-03-09",1.75352931202124
"2019-03-10",1.90861180681523
"2019-03-11",2.19096510347051
"2019-03-12",2.0952680631647
"2019-03-13",1.87280096678276
"2019-03-14",2.76037821109536
"2019-03-15",3.84797743524369
"2019-03-16",2.68973224190254
"2019-03-17",2.90035465606913
"2019-03-18",1.40114172491536
"2019-03-19",2.52941038825812
"2019-03-20",3.10005738596291
"2019-03-21",3.38564069504454
"2019-03-22",0.994792316236136
"2019-03-23",3.75448028029022
"2019-03-24",3.11547484283577
"2019-03-25",4.57375960097264
"2019-03-26",2.61038755966932
"2019-03-27",3.56240627887704
"2019-03-28",5.32785868060919
"2019-03-29",3.74650919839942
"2019-03-30",2.64100439159688
"2019-03-31",4.56413758458423
"2019-04-01",5.73166355534937
"2019-04-02",4.70651726848936
"2019-04-03",5.2825741768916
"2019-04-04",3.80188940626187
"2019-04-05",3.26423381375867
"2019-04-06",2.56684626832006
"2019-04-07",1.94443621212016
"2019-04-08",2.88839381613839
"2019-04-09",1.55179030897379
"2019-04-10",3.51521936815753
"2019-04-11",3.04051825048049
"2019-04-12",4.3386881416481
"2019-04-13",7.03535213319324
"2019-04-14",5.70473928576949
"2019-04-15",2.06903837023258
"2019-04-16",3.94418152070614
"2019-04-17",3.62706269553928
"2019-04-18",5.89195620455404
"2019-04-19",5.71590189760654
"2019-04-20",1.66349026480237
"2019-04-21",4.93083020965056
"2019-04-22",5.82315954302338
"2019-04-23",5.44869958796058
"2019-04-24",4.85298655562739
"2019-04-25",2.64422736838639
"2019-04-26",3.62136779353766
"2019-04-27",2.82800102800763
"2019-04-28",2.97743160403681
"2019-04-29",4.49175716912079
"2019-04-30",3.81774096532664
"2019-05-01",3.34573422605084
"2019-05-02",2.07401593066559
"2019-05-03",2.04156177360828
"2019-05-04",2.01310365078346
"2019-05-05",3.54309651946838
"2019-05-06",4.24747207029327
"2019-05-07",5.46621438203196
"2019-05-08",4.43329396617679
"2019-05-09",3.95824998022393
"2019-05-10",5.31940610278217
"2019-05-11",4.89872109341087
"2019-05-12",3.08488052043055
"2019-05-13",3.78939156513816
"2019-05-14",3.24758962188244
"2019-05-15",3.92325435201868
"2019-05-16",3.24958180147035
"2019-05-17",4.66679433447696
"2019-05-18",5.84677362167842
"2019-05-19",4.77156800097741
"2019-05-20",5.01516028687544
"2019-05-21",6.60298264770015
"2019-05-22",5.63651954336983
"2019-05-23",5.54161001478788
"2019-05-24",6.06266753588563
"2019-05-25",4.26696273964097
"2019-05-26",6.31733714116512
"2019-05-27",6.12257551911588
"2019-05-28",3.28225314985373
"2019-05-29",2.76308175121168
"2019-05-30",4.24640399559855
"2019-05-31",6.28295867330514
"2019-06-01",3.65013281368616
"2019-06-02",4.75941643037457
"2019-06-03",5.56649580453279
"2019-06-04",4.10343896863797
"2019-06-05",4.72150326053987
"2019-06-06",4.99220615454286
"2019-06-07",4.8219966111404
"2019-06-08",6.46541172273146
"2019-06-09",6.5068080281757
"2019-06-10",9.33759342652456
"2019-06-11",6.17096770029964
"2019-06-12",5.19896751995153
"2019-06-13",7.21443915295986
"2019-06-14",5.02608837386795
"2019-06-15",6.52516992175662
"2019-06-16",5.18305950487568
"2019-06-17",4.32527308364783
"2019-06-18",4.70416647632968
"2019-06-19",5.34978838724953
"2019-06-20",4.45304259283097
"2019-06-21",5.8513718442336
"2019-06-22",6.44511165773264
"2019-06-23",6.86262576927389
