date,days_elapsed,Uw,ip,Tair,Twater,amc,ET,Hw,Tw,t,site_plot,Zs,A,dHw,Vw,dt,Qip,QET,dVw,Qg,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2019-05-22,141,3.442208,0.11430000000000001,12.777777777777777,12.722222222222221,3,0.6455763987608704,0.7416762831965826,14.677693078547348,0,OCSP.0,75.09847021,1,-0.0020293130060196063,0.7416762831965826,1,0.0011430000000000001,0.006455763987608704,-0.0020293130060196063,0,0.0032834509815890976,0,-0,0.0032834509815890976,0,0
2019-05-23,142,4.91744,0.20320000000000002,17.22222222222222,16.27777777777778,3,0.6499857358728338,0.7895004518097863,15.298136148923708,1,OCSP.0,75.09847021,1,0.04782416861320371,0.7895004518097863,1,0.0020320000000000004,0.006499857358728338,0.04782416861320371,0,0.05229202597193205,0,-0,0.05229202597193205,0,0
2019-05-24,143,4.425696,0.1524,13.333333333333332,13.166666666666666,2,0.6865116290988069,0.8415568132539306,15.66936590053417,2,OCSP.0,75.09847021,1,0.05205636144414427,0.8415568132539306,1,0.0015240000000000002,0.006865116290988069,0.05205636144414427,0,0.057397477735132346,0,-0,0.057397477735132346,0,0
2019-05-25,144,4.068064,2.3368,13.88888888888889,13.611111111111112,3,0.48403138845336696,0.8687185224513456,14.907444759651467,3,OCSP.0,75.09847021,1,0.027161709197415007,0.8687185224513456,1,0.023368000000000003,0.00484031388453367,0.027161709197415007,0,0.008634023081948675,0,-0,0.008634023081948675,0,3.469446951953614e-18
2019-05-26,145,4.425696,0.20320000000000002,20.555555555555554,18.944444444444443,3,0.7269245200649395,0.8910662999536498,15.513338777754042,4,OCSP.0,75.09847021,1,0.02234777750230421,0.8910662999536498,1,0.0020320000000000004,0.007269245200649394,0.02234777750230421,0,0.027585022702953606,0,-0,0.027585022702953606,0,0
2019-05-27,146,3.12928,0,13.88888888888889,13.611111111111112,3,0.7135327526647053,0.8916073850151633,16.397256983651054,5,OCSP.0,75.09847021,1,5.410850615135132e-4,0.8916073850151633,1,0,0.007135327526647053,5.410850615135132e-4,0,0.007676412588160566,0,-0,0.007676412588160566,0,0
2019-05-28,147,1.78816,1.2446,9.444444444444445,10.055555555555557,3,0.36850880002332037,0.8682169390246486,16.68339408474204,6,OCSP.0,75.09847021,1,-0.023390445990514763,0.8682169390246486,1,0.012445999999999999,0.0036850880002332036,-0.023390445990514763,0,-0.03215135799028156,0,-0.03215135799028156,0,0,-0.06430271598056311
2019-05-29,148,1.78816,0,12.777777777777777,12.722222222222221,3,0.29646903632639204,0.8543774089944094,15.324105671894403,7,OCSP.0,75.09847021,1,-0.013839530030239189,0.8543774089944094,1,0,0.0029646903632639205,-0.013839530030239189,0,-0.010874839666975267,0,-0.010874839666975267,0,0,-0.021749679333950535
2019-05-30,149,4.380992,0,16.666666666666668,15.833333333333336,3,0.48731001718831424,0.8241775221348036,15.65868580782855,8,OCSP.0,75.09847021,1,-0.03019988685960584,0.8241775221348036,1,0,0.004873100171883142,-0.03019988685960584,0,-0.0253267866877227,0,-0.0253267866877227,0,0,-0.0506535733754454
2019-05-31,150,3.173984,0.050800000000000005,14.444444444444445,14.055555555555557,3,0.7295001443382229,0.7901994205146963,16.35682319417412,9,OCSP.0,75.09847021,1,-0.03397810162010728,0.7901994205146963,1,5.080000000000001e-4,0.007295001443382228,-0.03397810162010728,0,-0.027191100176725054,0,-0.027191100176725054,0,0,-0.05438220035345011
2019-06-01,151,1.743456,0.050800000000000005,15,14.5,3,0.41421077560198005,0.7508200713124609,16.829761693507066,10,OCSP.0,75.09847021,1,-0.0393793492022354,0.7508200713124609,1,5.080000000000001e-4,0.0041421077560198005,-0.0393793492022354,0,-0.0357452414462156,0,-0.0357452414462156,0,0,-0.0714904828924312
2019-06-02,152,3.978656,1.4478,17.22222222222222,16.27777777777778,3,0.537450915412849,0.6956927509434223,16.964124470581243,11,OCSP.0,75.09847021,1,-0.05512732036903856,0.6956927509434223,1,0.014478,0.00537450915412849,-0.05512732036903856,0,-0.06423081121491007,0,-0.06423081121491007,0,0,-0.12846162242982015
2019-06-03,153,3.621024,0.7874,12.777777777777777,12.722222222222221,3,0.6450478339558641,0.6395724392624942,16.58934547577375,12,OCSP.0,75.09847021,1,-0.056120311680928125,0.6395724392624942,1,0.007873999999999999,0.006450478339558641,-0.056120311680928125,0,-0.05754383334136948,0,-0.05754383334136948,0,0,-0.11508766668273895
2019-06-04,154,3.308096,0.127,12.777777777777777,12.722222222222221,3,0.47505463891298605,0.5814784513059266,15.329300930470596,13,OCSP.0,75.09847021,1,-0.058093987956567616,0.5814784513059266,1,0.00127,0.004750546389129861,-0.058093987956567616,0,-0.054613441567437755,0,-0.054613441567437755,0,0,-0.10922688313487551
2019-06-05,155,1.6987519999999998,2.032,16.11111111111111,15.38888888888889,3,0.5373481521916406,0.5116561309272925,15.068341434737782,14,OCSP.0,75.09847021,1,-0.06982232037863412,0.5116561309272925,1,0.02032,0.005373481521916405,-0.06982232037863412,0,-0.08476883885671771,0,-0.08476883885671771,0,0,-0.16953767771343542
2019-06-06,156,3.084576,0.254,17.77777777777778,16.72222222222222,3,0.5666453451615646,0.568742365626548,15.498128481853154,15,OCSP.0,75.09847021,1,0.057086234699255556,0.568742365626548,1,0.00254,0.005666453451615646,0.057086234699255556,0,0.060212688150871205,0,-0,0.060212688150871205,0,0
2019-06-07,157,1.8775680000000001,0,18.333333333333332,17.166666666666664,3,0.5572042268825764,0.5684226557658434,16.2263086401386,16,OCSP.0,75.09847021,1,-3.1970986070462004e-4,0.5684226557658434,1,0,0.005572042268825764,-3.1970986070462004e-4,0,0.005252332408121144,0,-0,0.005252332408121144,0,0
2019-06-08,158,2.503424,0,17.22222222222222,16.27777777777778,3,0.7653476311282306,0.5601265132271465,17.073305506765106,17,OCSP.0,75.09847021,1,-0.008296142538696927,0.5601265132271465,1,0,0.007653476311282306,-0.008296142538696927,0,-6.426662274146211e-4,0,-6.426662274146211e-4,0,0,-0.0012853324548292421
2019-06-09,159,2.771648,0,19.444444444444443,18.055555555555557,3,0.7824832462887406,0.5510589618603206,17.476253774431015,18,OCSP.0,75.09847021,1,-0.00906755136682591,0.5510589618603206,1,0,0.007824832462887406,-0.00906755136682591,0,-0.0012427189039385042,0,-0.0012427189039385042,0,0,-0.0024854378078770084
2019-06-10,160,4.157472,0.10160000000000001,23.88888888888889,21.61111111111111,3,1.135434975385159,0.5176770670415181,18.326103157467312,19,OCSP.0,75.09847021,1,-0.03338189481880249,0.5176770670415181,1,0.0010160000000000002,0.011354349753851588,-0.03338189481880249,0,-0.023043545064950908,0,-0.023043545064950908,0,0,-0.04608709012990181
2019-06-11,161,3.978656,1.651,16.666666666666668,15.833333333333336,3,0.7153707151294523,0.46796106529994574,19.112373222539453,20,OCSP.0,75.09847021,1,-0.04971600174157231,0.46796106529994574,1,0.01651,0.0071537071512945225,-0.04971600174157231,0,-0.05907229459027779,0,-0.05907229459027779,0,0,-0.11814458918055558
2019-06-12,162,2.369312,0,16.666666666666668,15.833333333333336,3,0.6071286198182266,0.407518564915037,17.631460001439223,21,OCSP.0,75.09847021,1,-0.060442500384908726,0.407518564915037,1,0,0.006071286198182266,-0.060442500384908726,0,-0.05437121418672646,0,-0.05437121418672646,0,0,-0.10874242837345292
2019-06-13,163,4.24688,0.1143,16.11111111111111,15.38888888888889,3,0.8571872237397269,0.3775063123987934,17.74802494932104,22,OCSP.0,75.09847021,1,-0.03001225251624362,0.3775063123987934,1,0.001143,0.00857187223739727,-0.03001225251624362,0,-0.02258338027884635,0,-0.02258338027884635,0,0,-0.0451667605576927
2019-06-14,164,4.24688,0.2286,16.666666666666668,15.833333333333336,3,0.5710091549638042,0.3403039870932787,16.389931366767414,23,OCSP.0,75.09847021,1,-0.037202325305514705,0.3403039870932787,1,0.002286,0.005710091549638042,-0.037202325305514705,0,-0.03377823375587666,0,-0.03377823375587666,0,0,-0.06755646751175332
2019-06-15,165,5.185664,0.2286,20,18.5,3,0.7664447243422214,0.30705658254902346,15.964861372370779,24,OCSP.0,75.09847021,1,-0.03324740454425523,0.30705658254902346,1,0.002286,0.007664447243422214,-0.03324740454425523,0,-0.027868957300833015,0,-0.027868957300833015,0,0,-0.055737914601666036
2019-06-16,166,1.78816,0,18.333333333333332,17.166666666666664,3,0.6031511397178984,0.22050490491231756,16.419120953406818,25,OCSP.0,75.09847021,1,-0.0865516776367059,0.22050490491231756,1,0,0.006031511397178984,-0.0865516776367059,0,-0.08052016623952692,0,-0.08052016623952692,0,0,-0.16104033247905383
2019-06-17,167,1.609344,0,17.22222222222222,16.27777777777778,2,0.4964145165015011,0.05261330544527709,14.291157207371276,26,OCSP.0,75.09847021,1,-0.16789159946704046,0.05261330544527709,1,0,0.004964145165015011,-0.16789159946704046,0,-0.16292745430202546,0,-0.16292745430202546,0,0,-0.3258549086040509
2019-06-18,168,1.430528,1.1853333333333331,20.555555555555554,18.944444444444443,3,0.5415169343264427,0.05239036346713988,16.910104751586914,27,OCSP.0,75.09847021,1,-2.229419781372144e-4,0.05239036346713988,1,0.011853333333333332,0.0054151693432644265,-2.229419781372144e-4,0,-0.00666110596820612,0,-0.00666110596820612,0,0,-0.013322211936412242
2019-06-19,169,2.9504639999999998,2.3706666666666663,22.22222222222222,20.27777777777778,3,0.6187671021710769,0.05496307236731468,19.51073118198065,28,OCSP.0,75.09847021,1,0.0025727089001748027,0.05496307236731468,1,0.023706666666666664,0.006187671021710769,0.0025727089001748027,0,-0.014946286744781092,0,-0.014946286744781092,0,0,-0.02989257348956218
2019-06-20,170,3.486912,3.5559999999999996,19.444444444444443,18.055555555555557,3,0.5084091590233093,0.47914023906876935,19.230608483891427,29,OCSP.0,75.09847021,1,0.42417716670145467,0.47914023906876935,1,0.035559999999999994,0.005084091590233093,0.42417716670145467,0,0.3937012582916878,0,-0,0.3937012582916878,0,0
2019-06-21,171,5.409184,1.7779999999999998,20.555555555555554,18.944444444444443,3,0.6660140804592134,0.6502134148005467,18.273196161529164,30,OCSP.0,75.09847021,1,0.17107317573177738,0.6502134148005467,1,0.017779999999999997,0.006660140804592134,0.17107317573177738,0,0.15995331653636952,0,-0,0.15995331653636952,0,0
2019-06-22,172,3.6657279999999997,0,19.444444444444443,18.055555555555557,3,0.7551139313808723,0.6653910150066906,18.82137757760507,31,OCSP.0,75.09847021,1,0.015177600206143893,0.6653910150066906,1,0,0.007551139313808724,0.015177600206143893,0,0.022728739519952617,0,-0,0.022728739519952617,0,0
2019-06-23,173,3.442208,0,20.555555555555554,18.944444444444443,3,0.8146832237265326,0.6821663451727886,19.41795684673168,32,OCSP.0,75.09847021,1,0.016775330166098,0.6821663451727886,1,0,0.008146832237265325,0.016775330166098,0,0.024922162403363327,0,-0,0.024922162403363327,0,0
2019-06-24,174,1.4752319999999999,0,20,18.5,3,0.7441478179335789,0.6856330329834179,20.008875646708923,33,OCSP.0,75.09847021,1,0.0034666878106293098,0.6856330329834179,1,0,0.007441478179335789,0.0034666878106293098,0,0.010908165989965099,0,-0,0.010908165989965099,0,0
2019-06-25,175,1.8775680000000001,0.8889999999999999,21.11111111111111,19.38888888888889,3,0.5583102929490397,0.6782151143748791,20.26773052451051,34,OCSP.0,75.09847021,1,-0.007417918608538798,0.6782151143748791,1,0.008889999999999999,0.0055831029294903965,-0.007417918608538798,0,-0.0107248156790484,0,-0.0107248156790484,0,0,-0.0214496313580968
2019-06-26,176,2.190496,0.4318,23.88888888888889,21.61111111111111,3,0.6013371669118661,0.6782935720593315,20.64012777658156,35,OCSP.0,75.09847021,1,7.84576844523599e-5,0.6782935720593315,1,0.004318,0.0060133716691186615,7.84576844523599e-5,0,0.0017738293535710216,0,-0,0.0017738293535710216,0,0
2019-06-27,177,1.922272,0,23.88888888888889,21.61111111111111,3,0.6616874833399088,0.6567153195702531,21.778068601349254,36,OCSP.0,75.09847021,1,-0.02157825248907841,0.6567153195702531,1,0,0.006616874833399088,-0.02157825248907841,0,-0.014961377655679321,0,-0.014961377655679321,0,0,-0.029922755311358643
2019-06-28,178,2.2799039999999997,0.635,24.444444444444443,22.055555555555557,3,0.6939265128311214,0.6138445435383488,22.690872027550213,37,OCSP.0,75.09847021,1,-0.042870776031904256,0.6138445435383488,1,0.00635,0.006939265128311214,-0.042870776031904256,0,-0.04228151090359304,0,-0.04228151090359304,0,0,-0.08456302180718608
2019-06-29,179,2.2352,1.016,22.77777777777778,20.722222222222225,3,0.7806887949197423,0.5280580921344438,22.99743307961358,38,OCSP.0,75.09847021,1,-0.08578645140390506,0.5280580921344438,1,0.01016,0.007806887949197423,-0.08578645140390506,0,-0.08813956345470764,0,-0.08813956345470764,0,0,-0.17627912690941527
2019-06-30,180,3.218688,0.025400000000000002,20,18.5,3,0.5104870006034554,0.44034188311908906,22.98319004200123,39,OCSP.0,75.09847021,1,-0.087716209015354707,0.44034188311908906,1,2.5400000000000005e-4,0.005104870006034554,-0.087716209015354707,0,-0.08286533900932015,0,-0.08286533900932015,0,0,-0.1657306780186403
2019-07-01,181,1.385824,0,21.666666666666668,19.833333333333336,3,0.55731978317593,0.35822909178040163,23.42224892274833,40,OCSP.0,75.09847021,1,-0.08211279133868743,0.35822909178040163,1,0,0.0055731978317593,-0.08211279133868743,0,-0.07653959350692813,0,-0.07653959350692813,0,0,-0.15307918701385625
2019-07-02,182,2.324608,0,24.444444444444443,22.055555555555557,3,0.61325892573366,0.24457600512114652,23.88439096050498,41,OCSP.0,75.09847021,1,-0.11365308665925511,0.24457600512114652,1,0,0.006132589257336601,-0.11365308665925511,0,-0.1075204974019185,0,-0.1075204974019185,0,0,-0.215040994803837
2019-07-03,183,1.4752319999999999,0,25,22.5,3,0.5698842744320552,0.05560438200437545,21.63008583916558,42,OCSP.0,75.09847021,1,-0.18897162311677107,0.05560438200437545,1,0,0.005698842744320552,-0.18897162311677107,0,-0.1832727803724505,0,-0.1832727803724505,0,0,-0.366545560744901
2019-07-04,184,1.385824,0,25,22.5,2,0.5889552647539509,0.051660013502356605,21.169869899749756,43,OCSP.0,75.09847021,1,-0.003944368502018847,0.051660013502356605,1,0,0.005889552647539509,-0.003944368502018847,0,0.0019451841455206623,0,-0,0.0019451841455206623,0,0
2019-07-05,185,4.02336,0,25.555555555555554,22.944444444444443,1,0.8310454335000316,0.05502401063657203,22.534595727920532,44,OCSP.0,75.09847021,1,0.003363997134215424,0.05502401063657203,1,0,0.008310454335000316,0.003363997134215424,0,0.01167445146921574,0,-0,0.01167445146921574,0,0
2019-07-06,186,3.531616,0.3556,26.11111111111111,23.38888888888889,1,0.8505588384981804,0.05609859973473874,24.17032194726261,45,OCSP.0,75.09847021,1,0.0010745890981667117,0.05609859973473874,1,0.003556,0.008505588384981803,0.0010745890981667117,0,0.006024177483148515,0,-0,0.006024177483148515,0,0
2019-07-07,187,3.3975039999999996,0,19.444444444444443,18.055555555555557,1,0.7055251198066863,0.05655653815280459,18.168735872080298,46,OCSP.0,75.09847021,1,4.579384180658508e-4,0.05655653815280459,1,0,0.0070552511980668635,4.579384180658508e-4,0,0.007513189616132714,0,-0,0.007513189616132714,0,0
2019-07-08,188,1.743456,0,20.555555555555554,18.944444444444443,1,0.6419132172377057,0.059874202766721396,18.181267314487034,47,OCSP.0,75.09847021,1,0.0033176646139168042,0.059874202766721396,1,0,0.006419132172377056,0.0033176646139168042,0,0.00973679678629386,0,-0,0.00973679678629386,0,0
2019-07-09,189,1.8775680000000001,0,22.22222222222222,20.27777777777778,1,0.6621117351825758,0.06058546177810342,20.491414526362476,48,OCSP.0,75.09847021,1,7.112590113820261e-4,0.06058546177810342,1,0,0.006621117351825758,7.112590113820261e-4,0,0.007332376363207784,0,-0,0.007332376363207784,0,0
