X,t,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,in_IM,in_PIP,in_LOP,in_ROP,in_DIP,out_IM,out_PIP,out_LOP,out_ROP,out_DIP,date,dt,site.plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check,site,plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,forcingfile,outfile,TP,in_TP,out_TP
222,221,3.72584156577739e-4,31794.3165334853,0.211036560573726,0.527306026610564,1.92125480213069e-7,7.55741426187344e-7,1.49987000746836e-6,8.8348569825246907e-08,1.56308172316016,12.2477315772831,0.212809060522691,29.8066047484199,0.0133426336373002,0,0,0,0,0,0,0,0,0,0,2020-02-21,1,OCSP.2,1,1,100,75.18614762,75.10274849089116,0,1e-6,1,0,0,4.112768,0,-11.11111111111111,1,2,0.2320322292622352,TRUE,0,0,0,0,0,0,0,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.58191486629293,0,0
223,222,1.37194019341838e-4,31794.3167688755,0.209369132484099,0.528804356576191,7.07450018557965e-8,2.77489522873519e-7,5.52286486644522e-7,8.80513429821801e-8,1.56397761127073,12.2481238855022,0.213767184322102,29.8045720843395,0.0132996232257583,0,0,0,0,0,0,0,0,0,0,2020-02-22,1,OCSP.2,1,1,100,75.18614762,75.0383867383649,0,1e-6,2.0555555555555554,0,0,3.531616,0,-0.5555555555555556,2.0555555555555554,2,0.5506308090343994,TRUE,0,0,0,0,0,0,0,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.581914866292934,0,0
224,223,5.05014439359129e-5,31794.316855568,0.20763777245895,0.530352924442681,2.6041402986453e-8,1.01838477774609e-7,2.03297965727346e-7,8.76866801267453e-8,1.56492137220506,12.2485381724411,0.214777408743505,29.8024402865693,0.013246510567762,0,0,0,0,0,0,0,0,0,0,2020-02-23,1,OCSP.2,1,1,100,75.18614762,75.07096884259293,0,1e-6,2.5,0,0,2.861056,0,0,2.5,2,0.3517958486889937,TRUE,0,0,0,0,0,0,0,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.581914866292884,0,0
225,224,1.85662116261176e-5,31794.3168875032,0.206990621459409,0.530771676301218,9.57378960294424e-9,3.73016742175689e-8,7.47399036677819e-8,8.57293590879537e-8,1.56607316339325,12.2490450363232,0.216010937450559,29.8000700815265,0.012953142494139,0,0,0,0,0,0,0,0,0,0,2020-02-24,1,OCSP.2,1,1,100,75.18614762,75.05094124801138,0,1e-6,7.833333333333333,0,0,4.336288,0,6.666666666666666,7.833333333333333,2,0.43511384115846174,TRUE,0,0,0,0,0,0,0,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.581914866293,0,0
226,225,6.82599099052703e-6,31794.3168992435,0.207212940907945,0.530307742533887,3.51986732085704e-9,1.36599071755201e-8,2.74786218827373e-8,8.5440597184381e-8,1.56730994602677,12.2495888460186,0.217328299551824,29.7972549009694,0.0129120601855414,0,0,0,0,0,0,0,0,0,0,2020-02-25,1,OCSP.2,1,1,100,75.18614762,75.03528051322647,0,1e-6,4.722222222222222,0,0,1.922272,0.10160000000000001,2.7777777777777777,4.722222222222222,2,0.3322194002062439,TRUE,0,0.0010160000000000002,0,-0.0010160000000000002,0,0,0,-0.0010160000000000002,-0.0010160000000000002,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.58191486629296,0,0
227,226,2.53475816378096e-6,31794.316903549,0.205356218864016,0.531959419250235,1.30479167494459e-9,5.04788326374413e-9,1.02038899910495e-8,9.12742215685491e-8,1.56834092449696,12.2500431140358,0.218425994245585,29.794673896263,0.0131151914293855,0,0,0,0,0,0,0,0,0,0,2020-02-26,1,OCSP.2,1,1,100,75.18614762,75.15753143888345,0,1e-6,2.5,0.15659961622395713,0.15659961622395713,2.6375360000000003,0.025400000000000002,0,2.5,2,0.25539913517753265,TRUE,0,2.5400000000000005e-4,0,-2.5400000000000005e-4,0,0,0,-2.5400000000000005e-4,-2.5400000000000005e-4,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.581914866415765,0,0
228,227,0.293712605197394,31794.3845189201,0.203610706768832,0.533504010708642,1.2575752627679e-4,5.02509274330843e-4,0.00118236570067088,0.00196268898766834,1.5693255671226,12.2504807713409,0.219485959520064,29.7920790285876,0.0127009099761024,0.742759758755774,0.00299004416920134,0.00106064322902113,2.65160807255282e-4,0.00206577192124371,0.0293712605197393,1.18236570067088e-4,5.02509274330843e-5,1.2575752627679e-5,1.96268898766834e-4,2020-02-27,1,OCSP.2,1,1,100,75.18614762,75.31664730018663,0.15659961622395713,0.15660061622395713,3.388888888888889,0.17039553078707853,0.1703955307870785,4.872736,1.3970000000000002,1.1111111111111112,3.388888888888889,2,0.34226575758584715,TRUE,0,0.013970000000000003,0.0034226575758584715,0.14605227379981559,0.0015660061622395714,0.0015660061622395714,0.14761827996205515,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.58496027551369,0.0063816201267214625,3.773321488946853e-4
229,228,0.902415518225025,31794.5652178865,0.201975364498683,0.534943717189358,3.96278152637242e-4,0.0015817694526917,0.00363275234913845,0.00490145711189608,1.57026208125501,12.2509023090428,0.22051183547599,29.7896839934798,0.0127513975394624,0.954215696798727,0.00384127848438215,0.00136259726769612,3.40649316924029e-4,0.00265387559035082,0.0902415518225025,3.63275234913845e-4,1.5817694526917e-4,3.96278152637242e-5,4.90145711189608e-4,2020-02-28,1,OCSP.2,1,1,100,75.18614762,75.45864357584253,0.32699514701103566,0.32699614701103563,1,0.06285638488774337,0.06285638488774337,5.006848,0.10160000000000001,-2.7777777777777777,1,2,0.2636828976605164,TRUE,0,0.0010160000000000002,0.002636828976605164,0.17201635976368368,0.0032699614701103565,0.0032699614701103565,0.17528632123379403,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.59154295554747,0.008198400659353119,0.0010512257066363471
230,229,1.27283162286974,31794.8031962607,0.200490189706707,0.536244852462381,5.937382844588e-4,0.00236664756299495,0.00512389467452036,0.0071739122032343,1.57112470057478,12.2512944615411,0.221469289212068,29.7876962792855,0.0128377573878413,0.489071512982444,0.00196880001706779,6.983824616736e-4,1.745956154184e-4,0.00136021127570471,0.127283162286974,5.12389467452036e-4,2.36664756299495e-4,5.937382844588e-5,7.1739122032343e-4,2020-02-29,1,OCSP.2,1,1,100,75.18614762,75.51102389658232,0.389851531898779,0.389852531898779,1,-0.09461381241956701,-0.09461381241956701,3.7104320000000004,0.050800000000000005,-6.666666666666666,1,2,0.3215627396073536,TRUE,0,5.080000000000001e-4,0.003215627396073536,0.0655640122838169,0.00389852531898779,0.00389852531898779,0.0694625376028047,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.596415722895586,0.0042019893698645,0.0015258192725208408
231,230,1.03553678409697,31795.0703489286,0.199025407146588,0.537522030997024,5.5238013205236e-4,0.00219746155231853,0.00416864361158902,0.0070920939248412,1.57198708120975,12.2516895076594,0.222435558204452,29.7859311902256,0.0128880463026396,0.137398259402244,5.53108672812706e-4,1.96201439020333e-4,4.90503597550831e-5,3.82133607744683e-4,0.42148279066155,0.00169671572238563,8.9440784882437e-4,2.24829019247686e-4,0.00288661454134881,2020-03-01,1,OCSP.2,1,1,100,75.18614762,75.43217905289934,0.295237719479212,0.295238719479212,1,-0.08780607647055941,-0.08780607647055938,1.922272,0.025400000000000002,-6.666666666666666,1,2,0.35622966687940927,TRUE,0,2.5400000000000005e-4,0.0035622966687940925,-0.09130551575077292,0.00295238719479212,0.09425790294556503,0.00295238719479212,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.59548940096626,0.0011804940793328051,0.005702567131806497
232,231,0.563639833738518,31795.3050379999,0.197505433171374,0.538840772670378,3.73810815860736e-4,0.00148365451668557,0.00226898129379356,0.00536475191995877,1.5728944844415,12.2521060347517,0.223452528538172,29.7840656112234,0.0128536930025703,0.0965350761428135,3.88610365790072e-4,1.37849787454062e-4,3.44624468635155e-5,2.68484455922872e-4,0.291070044536606,0.00117172784232919,7.66176129504976e-4,1.93040172656296e-4,0.00277041913434857,2020-03-02,1,OCSP.2,1,1,100,75.18614762,75.35900732250721,0.2074316430086526,0.2074326430086526,2.5,0.0614386306181586,0.061438630618158574,4.559807999999999,0.1524,0,2.5,2,0.27145605266337836,TRUE,0,0.0015240000000000002,0.0027145605266337834,-0.0866155159439256,0.002074326430086526,0.08868984237401212,0.002074326430086526,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.59120975634539,8.294070560305215e-4,0.004901363278839032
233,232,0.516816565326006,31795.4618162854,0.196975447201668,0.539111447267513,3.55192206671036e-4,0.00140786030991762,0.00208049014433454,0.00539179285367562,1.57404321780545,12.2526288744947,0.224717699621272,29.7816015832569,0.0125162352861372,0.411311911852517,0.00165577196295318,5.87343604953632e-4,1.46835901238408e-4,0.0011439453852499,0.0516816565326006,2.08049014433454e-4,1.40786030991762e-4,3.55192206671036e-5,5.39179285367562e-4,2020-03-03,1,OCSP.2,1,1,100,75.18614762,75.41020618135568,0.2688702736268112,0.2688712736268112,7.833333333333333,0.17377109940025548,0.17377109940025548,2.01168,0.2794,6.666666666666666,7.833333333333333,2,0.28408242680305146,TRUE,0,0.0027939999999999996,0.0028408242680305145,0.06148545488618909,0.002688712736268112,0.002688712736268112,0.0641741676224572,0,-6.938893903907228e-18,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.590829840448244,0.00353389685439512,9.235335514598816e-4
234,233,1.00910030383961,31795.613142519,0.198889638293545,0.536903387133318,5.58629246074396e-4,0.00221601467890954,0.00406222125534808,0.00756953861929417,1.57537077768404,12.2532294892682,0.226159300396556,29.7785388618291,0.0123356465564405,1.01965991580779,0.00410472989400586,0.0014560500523311,3.64012513082776e-4,0.00283588979944463,0.100910030383961,4.06222125534808e-4,2.21601467890954e-4,5.58629246074396e-5,7.56953861929417e-4,2020-03-04,1,OCSP.2,1,1,100,75.18614762,75.55501543085589,0.4426413730270667,0.44264237302706666,6.944444444444445,0.029352242937392248,0.029352242937392248,4.9621439999999994,0.1397,5.555555555555555,6.944444444444445,2,0.22864501250069763,TRUE,0,0.0013969999999999998,0.0022864501250069763,0.17466054952526244,0.0044264237302706665,0.0044264237302706665,0.1790869732555331,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.59583350496083,0.008760682258864366,0.0014406403799626186
235,234,1.3740912713873,31795.819611002,0.198530966035471,0.537003151367742,7.31444555075776e-4,0.00289970910760462,0.00553152421833478,0.0094455951661212,1.57656618151499,12.2537716289187,0.227456993003273,29.7757042182952,0.01247555148177,0.37372162065047,0.00150444896826706,5.3366556522357e-4,1.33416391305892e-4,0.00103939883818515,0.13740912713873,5.53152421833478e-4,2.89970910760462e-4,7.31444555075776e-5,9.4455951661212e-4,2020-03-05,1,OCSP.2,1,1,100,75.18614762,75.57947563330372,0.47199361596445893,0.4719946159644589,4.722222222222222,0.039838094851040784,0.03983809485104084,3.218688,0,2.7777777777777777,4.722222222222222,2,0.31274234218856567,TRUE,0,0,0.003127423421885657,0.0324796663592779,0.004719946159644589,0.004719946159644589,0.037199612518922495,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.60011696366428,0.003210929762981672,0.0018608273047136376
236,235,1.42633825716173,31796.0336755875,0.196738887765521,0.538557911342638,7.90457033257783e-4,0.00312872627101256,0.0057418490149216,0.0103899740643916,1.57764092193861,12.2542617045818,0.228629677755264,29.773182904992,0.0126110276394633,0.43781843019403,0.00176247626360839,6.25194281262409e-4,1.56298570315602e-4,0.00121766561668995,0.142633825716173,5.7418490149216e-4,3.12872627101256e-4,7.90457033257783e-5,0.00103899740643916,2020-03-06,1,OCSP.2,1,1,100,75.18614762,75.61267404567958,0.5118317108154997,0.5118327108154997,3.833333333333333,-0.012235163572376029,-0.012235163572376084,4.649216,0,1.6666666666666665,3.833333333333333,2,0.25468786393055265,TRUE,0,0,0.0025468786393055263,0.04238497349034637,0.005118327108154998,0.005118327108154998,0.047503300598501365,0,0,OCSP,2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,df.hydroclimate.1m.OCSP.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_10d_OCSP.2_2023-08-23.csv,44.601674042398884,0.003761634731876351,0.002005100638358354
