"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b","in_IM","in_PIP","in_LOP","in_ROP","in_DIP","out_IM","out_PIP","out_LOP","out_ROP","out_DIP"
"226",225,9.01916589767999e-06,31792.858882734,0.207319307396358,0.530674652948574,0,0,2.41584934102396e-07,8.79090859269648e-08,1.56784536623251,12.2485269016334,0.213933243553035,30.3347556710515,0.0132811671075323,0,0,0,0,0,0,0,0,0,0
"227",226,4.21543214000658e-06,31792.8588884391,0.205462067015083,0.532325768368945,0,0,1.12913423097935e-07,1.66263742189314e-07,1.56887549581239,12.2489811493309,0.215042505955277,30.3321649533916,0.0134844679488114,0,0,0,0,0,0,0,0,0,0
"228",227,0.363332024060926,31792.9418281735,0.203714898472518,0.533870859912166,0,0,0.00973211315620143,0.0121348517416295,1.56985996984435,12.2494164725037,0.216103807183779,30.3316950453745,0.0133678342796334,0.892532927514873,0.0239071451757136,0,0,0.0232110738468819,3.63332024060926e-07,9.73211315620143e-09,0,0,1.21348517416295e-08
"229",228,1.11961136955527,31793.1661232051,0.202078005253111,0.535311015819447,0,0,0.0299896068001271,0.0372199886386403,1.57079632314173,12.2498315980539,0.217114247803057,30.3354805082764,0.0138406192280058,1.06861692724936,0.028623683484831,0,0,0.0277902872238845,1.11961136955527e-06,2.99896068001271e-08,0,0,3.72199886386403e-08
"230",229,1.56452431345788,31793.460462367,0.20059142162569,0.536612543802374,0,0,0.041906924371872,0.0554441978439903,1.57165879453914,12.25021488647,0.218045774709964,30.3419583583628,0.0142552596580834,0.409896505641558,0.0109793767437528,0,0,0.0106597053943049,1.56452431345788e-06,4.1906924371872e-08,0,0,5.54441978439903e-08
"231",230,1.24713570261139,31793.7857553444,0.19912524912613,0.53789009506493,0,0,0.0334054390342359,0.0515500733796853,1.57252102749738,12.250598935697,0.21897776845704,30.3498894203781,0.0146045774375108,1.8306588499495e-06,4.90355319604925e-08,0,0,4.76078320975083e-08,0.382895175075304,0.01025612641888,0,0,0.0158268858236751
"232",231,0.645382754868135,31794.0625578312,0.197603833923284,0.539209206411768,0,0,0.0172870476134645,0.0347211412720537,1.57342827469088,12.2510039568091,0.219959141720537,30.356886489839,0.0146287494270589,1.28620837149051e-06,3.4452028956578e-08,0,0,3.34489368098371e-08,0.268745392063911,0.00719854125860128,0,0,0.0144583143160853
"233",232,0.556471668484326,31794.2360134268,0.197072655045788,0.53947971841302,0,0,0.0149054993429412,0.0325725820037872,1.57457679884621,12.2515178311566,0.221201700692864,30.3605690652605,0.0139692664031248,0.381306530972365,0.010213573428362,0,0,0.00991619891642647,5.56471668484326e-07,1.49054993429412e-08,0,0,3.25725820037872e-08
"234",233,1.12417821765109,31794.4010068817,0.198986813788762,0.537270123146314,0,0,0.0301119331558911,0.0509495299529204,1.57590413770279,12.2521108658346,0.222628270447147,30.3629621475693,0.0136216996879558,1.08410621325326,0.0290385753031022,0,0,0.0281930992100745,1.12417821765109e-06,3.01119331558911e-08,0,0,5.09495299529204e-08
"235",234,1.53672019720299,31794.6331525891,0.198627735439356,0.537368888872845,0,0,0.0411621708470482,0.0666926937172563,1.57709933676443,12.2526440115439,0.223903890182782,30.3671629526182,0.0139178955623757,0.205274771718354,0.00549843441860064,0,0,0.00533834409731304,1.53672019720299e-06,4.11621708470482e-08,0,0,6.66926937172563e-08
