"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b","in_IM","in_PIP","in_LOP","in_ROP","in_DIP","out_IM","out_PIP","out_LOP","out_ROP","out_DIP"
"404",403,1.60232133980173e-11,20255.6457654595,0.575652152511504,0.239058848153434,2.55857387596423e-14,7.7706074922261e-14,6.45028425771962e-14,7.42690604871474e-08,2.21496229970962,14.2553196096066,0.437777110351486,15.2702385885078,0.0131759528273451,0,0,0,0,0,0,0,0,0,0
"405",404,5.90187191892974e-12,20255.6457654595,0.578383618086012,0.237220597786026,9.42406178833582e-15,2.83330794102551e-14,2.3758499986314e-14,7.51030295726582e-08,2.21602451874073,14.2562562498768,0.43706729408408,15.2679076778199,0.0133246044404091,0,0,0,0,0,0,0,0,0,0
"406",405,2.18027177339139e-12,20255.6457654595,0.581120686554374,0.235375975080542,3.48144049719246e-15,1.036066873751e-14,8.77687411889372e-15,7.53676087019357e-08,2.21706838190643,14.2572037144755,0.436339610392848,15.2657039355628,0.0133722565968739,0,0,0,0,0,0,0,0,0,0
"407",406,7.97038669324526e-13,20255.6457654595,0.583832044281265,0.233411270416015,1.27270496049149e-15,3.74481607335563e-15,3.20854865614779e-15,7.63203596250099e-08,2.21795595279817,14.2582213154656,0.435547320077465,15.2636747014456,0.0135419551324773,0,0,0,0,0,0,0,0,0,0
"408",407,2.93575560744431e-13,20255.6457654595,0.58656513787394,0.231470895137601,4.68779102970192e-16,1.36409615220798e-15,1.18181401625427e-15,7.59469367550407e-08,2.21886692370269,14.2592349570149,0.434747085452488,15.2618232538222,0.0134763069862652,0,0,0,0,0,0,0,0,0,0
"409",408,1.08079061729141e-13,20255.6457654595,0.589363319781424,0.229955000773275,1.72579779729528e-16,4.97802852009667e-16,4.35081686265782e-16,7.32974933053357e-08,2.22022649577755,14.2600331963405,0.434109569920199,15.2594900277267,0.013006952319937,0,0,0,0,0,0,0,0,0,0
"410",409,3.9803692165211e-14,20255.6457654595,0.592161585304572,0.228780930857453,6.35582167016715e-17,1.82078322064096e-16,1.60233233244055e-16,7.15145618320815e-08,2.22190075935504,14.2606557235694,0.433608462335287,15.2563856154013,0.0126914875994217,0,0,0,0,0,0,0,0,0,0
"411",410,1.46767452743745e-14,20255.6457654595,0.594885938602892,0.22746239235907,2.3435709249084e-17,6.66172241055771e-17,5.90825177486388e-17,7.27979820841435e-08,2.22335225485417,14.2613595261166,0.433038013310175,15.2531663172174,0.012920120678723,0,0,0,0,0,0,0,0,0,0
"412",411,5.40042564138856e-15,20255.6457654595,0.597598878960428,0.225930489545759,8.62335639045655e-18,2.42888083648136e-17,2.17398842756125e-17,7.37012178045406e-08,2.2245727187857,14.2621830788221,0.432364728918471,15.2504535511164,0.0130811160869894,0,0,0,0,0,0,0,0,0,0
"413",412,1.98557975785543e-15,20255.6457654595,0.600337836920002,0.224481090110593,3.17055784685543e-18,8.85211270755177e-18,7.99312443540594e-18,7.33345748094591e-08,2.22588580003156,14.2629681949245,0.431717132628789,15.2477777165504,0.0130167914366271,0,0,0,0,0,0,0,0,0,0
