site,plot,site.plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,sim_IM_deposition,sim_litterP_t365,sim_shootM_t49,sim_shootM_t92,sim_shootM_t458,sim_init_TP,sim_final_TP,sim_in_TP,sim_out_TP,sim_in_DIP,sim_out_DIP,sim_delta_TP,sim_delta_TP_yr,sim_TP_retention,sim_TP_retention_efficiency,sim_TP_retention_eff2,sim_TP_check,parsheet,sim_in_IM,sim_out_IM,IO_Hx,scenario,obs_IM_a_minus_ash,Csource,Cx,Hx,CxHx
OCD,0,OCD.0,10.757390983000812,0.12978333333333333,0.2333333333333333,0.46108402301620716,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,1000000,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,19.851438152298215,0.265128064330632,383.3643024185551,415.3976550688974,305.9320660780224,33.17004239124319,33.64504590676982,1.0931076162596947,0.6310154588216467,0.49313063762809245,0.41903095312114375,0.47500351552663034,0.23750175776331517,0.462092157438048,42.273253846606316,42.273253846606316,0.012911358088582348,pars_lcbp_siphon_1e6d,1.0931076162596947,0.6310154588216467,NA,siphon_1e6d,180.2740347148414,siphon,Cx1,Hx1,Hx1 Cx1
OCD,2,OCD.2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,1000000,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,4.151267506596923,0.352473702929424,354.75345577754456,378.8771433110018,259.32169158315384,48.338224001445894,48.549865492182704,0.6592566715022363,0.4869349693636386,0.31056702044035406,0.32043136333128286,0.2116414907368096,0.1058207453684048,0.1723217021385977,26.13878775711611,26.138787757116113,0.03931978859821189,pars_lcbp_siphon_1e6d,0.6592566715022363,0.4869349693636386,NA,siphon_1e6d,2.862113126998999,siphon,Cx1,Hx1,Hx1 Cx1
OCD,4,OCD.4,16.122527472527473,0.13761666666666666,0.29381778037534895,0.43305313160381603,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,1000000,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,13.475142262097506,0.219117582941,385.9007991070067,406.0103588503488,244.66981667548444,32.70074521355189,32.92574978831826,0.5814046602225557,0.3817590067380269,0.2500801953867664,0.22609588971565045,0.22500457476636626,0.11250228738318313,0.19964565348452878,34.33850244820991,34.33850244820991,0.025358921281837477,pars_lcbp_siphon_1e6d,0.5814046602225557,0.3817590067380269,NA,siphon_1e6d,1.4326566251907025,siphon,Cx1,Hx1,Hx1 Cx1
OCSP,0,OCSP.0,7.072297790285597,0.10941041666666666,0.4261835485239737,0.4401020059390625,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,1000000,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,16.346326425500592,0.337463803737594,381.1322252742323,449.74572969885617,448.0714885250244,33.00877684687167,33.35354218083226,1.2492625426100534,0.9566033667084572,0.5702149837565414,0.6660535151007819,0.34476533396058784,0.17238266698029392,0.2926591759015962,23.426554940977464,23.42655494097746,0.05210615805899166,pars_lcbp_siphon_1e6d,1.2492625426100534,0.9566033667084572,NA,siphon_1e6d,32.283647597743496,siphon,Cx1,Hx1,Hx1 Cx1
OCSP,2,OCSP.2,7.440721649484536,0.28875,0,0.6701377011670392,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,1000000,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,26.45726220670258,0.27206600835429,305.67111839937513,377.10067193863574,454.86241307646065,44.58459211189371,46.16728239199923,4.032862057949681,2.628847231832426,1.9866425553238543,1.7722630059299127,1.582690280105517,0.7913451400527585,1.4040148261172551,34.81435283286284,34.814352832862824,0.1786754539882618,pars_lcbp_siphon_1e6d,4.032862057949681,2.628847231832426,NA,siphon_1e6d,105.98114630467418,siphon,Cx1,Hx1,Hx1 Cx1
OCSP,4,OCSP.4,7.208077814765488,0.1510359375,0.20122928020148328,0.5443637339770545,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,1000000,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,3.542894028003502,0.229687541440291,239.0533551084302,288.4548764028659,340.6344492252064,36.26090854605418,36.41909708154007,0.16291949504211625,0.007446046132211499,0.07764632511144795,0.006739310136510692,0.15818853548589118,0.07909426774294559,0.15547344890990475,95.42961624679316,95.42961624679316,0.0027150865759864307,pars_lcbp_siphon_1e6d,0.16291949504211625,0.007446046132211499,NA,siphon_1e6d,22.7324456086732,siphon,Cx1,Hx1,Hx1 Cx1
LC,0,LC.0,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,10,83.52687857,0.355,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,11.48923812709836,0.158805496269864,224.9810290755189,290.2382466357537,408.91140503807816,24.99349025177655,25.24231655576468,1.3808802474256354,1.136784766699635,0.6524095397888597,0.7913355108722456,0.24882630398813177,0.12441315199406588,0.2440954807260005,17.676802979915593,17.676802979915596,0.004730823262131256,pars_lcbp_stream_10d,1.3808802474256354,1.136784766699635,NA,stream_10d,26.919190194292398,stream,Cx1,Hx1,Hx1 Cx1
LC,2,LC.2,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,10,83.91616429,0.355,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,3.70914943110256,0.232191228910786,405.81246727045846,428.03464687563337,260.0534707790476,26.809847134400762,26.91690561622641,0.2935375918900825,0.1907280735969129,0.13781832098909738,0.13824500658607514,0.10705848182564637,0.053529240912823184,0.10280951829316959,35.02431073007761,35.024310730077616,0.004248963532476779,pars_lcbp_stream_10d,0.2935375918900825,0.1907280735969129,NA,stream_10d,0,stream,Cx1,Hx1,Hx1 Cx1
LC,4,LC.4,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,10,83.99556818,0.355,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,2.137412282398145,0.185797129417794,299.16474433424736,318.6515104838398,211.52524247983726,25.494684440958466,25.557522095313036,0.15702616033220868,0.09886714228256292,0.0735399167580969,0.07325931009269544,0.06283765435457056,0.03141882717728528,0.05815901804964575,37.03778907068924,37.03778907068924,0.0046786363049248075,pars_lcbp_stream_10d,0.15702616033220868,0.09886714228256292,NA,stream_10d,0,stream,Cx1,Hx1,Hx1 Cx1
OCD,0,OCD.0,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,10,77.29694,2.9,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,151.92090570029904,0.264350860942292,383.383085818104,414.7998939545015,304.9201501474649,33.17004239124319,33.7246702622559,1.8543483352642773,1.3041701484819523,0.46127826467089256,0.5155102894900531,0.5546278710127055,0.27731393550635275,0.550178186782325,29.669624434608448,29.669624434608444,0.004449684230380502,pars_lcbp_stream_10d,1.8543483352642773,1.3041701484819523,NA,stream_10d,180.2740347148414,stream,Cx1,Hx1,Hx1 Cx1
OCD,2,OCD.2,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,10,77.66302273,2.9,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,57.82120172269788,0.351973218422282,354.7107991244474,378.84756035148104,258.93111829394604,48.338224001445894,48.53301114532057,0.7116378065917958,0.5397371448580502,0.16702450757893914,0.19582782132696655,0.19478714387467733,0.09739357193733866,0.17190066173374552,24.155639307166528,24.15563930716652,0.022886482140931808,pars_lcbp_stream_10d,0.7116378065917958,0.5397371448580502,NA,stream_10d,2.862113126998999,stream,Cx1,Hx1,Hx1 Cx1
OCD,4,OCD.4,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,10,77.82101905,2.9,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,24.858710285800043,0.218778973143534,385.9007991070067,406.0103588503488,243.6761478640411,32.70074521355189,32.820791715954655,0.390366403731003,0.27986931982213514,0.09849229082045138,0.0996715257561761,0.12004650240276504,0.06002325120138252,0.11049708390886787,28.30599223006141,28.305992230061406,0.009549418493897177,pars_lcbp_stream_10d,0.390366403731003,0.27986931982213514,NA,stream_10d,1.4326566251907025,stream,Cx1,Hx1,Hx1 Cx1
OCSP,0,OCSP.0,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,10,75.09847021,0.55,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,38.407270504802,0.337289191493683,381.1322252742323,449.74572969885617,443.75358890447853,33.00877684687167,33.08025418288886,1.3081564592848576,1.2641840233345136,0.41635667947481264,0.6518024981385084,0.07147733601718897,0.03573866800859449,0.04397243595034395,3.3614049480276065,3.361404948027602,0.02750490006684503,pars_lcbp_stream_10d,1.3081564592848576,1.2641840233345136,NA,stream_10d,32.283647597743496,stream,Cx1,Hx1,Hx1 Cx1
OCSP,2,OCSP.2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,10,75.18614762,0.55,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,32.29335333940253,0.271683934706567,305.67111839937513,377.10067193863574,444.6623053958974,44.58459211189371,44.60036125662235,1.053648685219668,1.0638837445223293,0.34107292906203807,0.5664078561101931,0.015769144728636775,0.007884572364318387,-0.01023505930266122,-0.9713920252771333,-0.9713920252771402,0.026004204031297995,pars_lcbp_stream_10d,1.053648685219668,1.0638837445223293,NA,stream_10d,105.98114630467418,stream,Cx1,Hx1,Hx1 Cx1
OCSP,4,OCSP.4,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,10,76.17881,0.55,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,3.52540146530373,0.229645647281615,239.0533551084302,288.4548764028659,339.73854123199976,36.26090854605418,36.30379533029306,0.05453751867171441,0.011213467072804703,0.01754288095897825,0.006007684935148715,0.04288678423888115,0.021443392119440574,0.04332405159890971,79.43898559026209,79.43898559026209,-4.3726736002856065e-4,pars_lcbp_stream_10d,0.05453751867171441,0.011213467072804703,NA,stream_10d,22.7324456086732,stream,Cx1,Hx1,Hx1 Cx1
LC,0,LC.0,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,4.031872226500127,0.158800475931295,224.733161241713,290.2738362223775,406.6015812557403,24.99349025177655,25.069570737505963,0.41103067072586136,0.34183249528023946,0.19419521079202542,0.28890499036884937,0.07608048572941328,0.03804024286470664,0.0691981754456219,16.835282711000882,16.835282711000886,0.006882310283791382,pars_lcbp_stream_100d,0.41103067072586136,0.34183249528023946,NA,stream_100d,26.919190194292398,stream,Cx1,Hx1,Hx1 Cx1
LC,2,LC.2,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,2.2106648745029815,0.232050559058521,405.73826393266535,427.9320728075859,259.614561169679,26.809847134400762,26.878094224574795,0.15734106841060788,0.094123220997953,0.07387292963519511,0.07480406373779602,0.06824709017403308,0.03412354508701654,0.06321784741265488,40.17885988143751,40.17885988143751,0.0050292427613782,pars_lcbp_stream_100d,0.15734106841060788,0.094123220997953,NA,stream_100d,0,stream,Cx1,Hx1,Hx1 Cx1
LC,4,LC.4,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,1.55304815369891,0.185724672670944,299.1323405006072,318.60660267748455,211.35476791731855,25.494684440958466,25.54198198502638,0.10245898784939202,0.06014997157353687,0.04798452322608078,0.04835266031993353,0.04729754406791287,0.023648772033956433,0.04230901627585515,41.293611389219095,41.293611389219095,0.004988527792057718,pars_lcbp_stream_100d,0.10245898784939202,0.06014997157353687,NA,stream_100d,0,stream,Cx1,Hx1,Hx1 Cx1
OCD,0,OCD.0,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,60.05366541809781,0.264207541842719,383.2759913794566,414.78929856874436,303.29014997445984,33.17004239124319,33.426519766239274,0.6444012869956625,0.39417946890279587,0.16029798812027723,0.19718398413297877,0.2564773749960807,0.12823868749804035,0.2502218180928666,38.83012389057362,38.83012389057362,0.00625555690321411,pars_lcbp_stream_100d,0.6444012869956625,0.39417946890279587,NA,stream_100d,180.2740347148414,stream,Cx1,Hx1,Hx1 Cx1
OCD,2,OCD.2,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,35.430274842103245,0.351897244035916,354.6954862576443,378.8211752560886,258.61663264654663,48.338224001445894,48.47267802626553,0.413023681243338,0.3005674607292085,0.09693846552152047,0.12456166688773017,0.13445402481963242,0.06722701240981621,0.11245622051412951,27.227547867376288,27.227547867376288,0.02199780430550291,pars_lcbp_stream_100d,0.413023681243338,0.3005674607292085,NA,stream_100d,2.862113126998999,stream,Cx1,Hx1,Hx1 Cx1
OCD,4,OCD.4,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,22.010943821296678,0.21876651671276,385.9007991070067,406.0103588503488,243.64777701244694,32.70074521355189,32.807613227652205,0.26946507840056794,0.17295981048451772,0.0679880046390289,0.06909364095797148,0.10686801410031421,0.053434007050157106,0.09650526791605021,35.81364549679875,35.81364549679875,0.010362746184263999,pars_lcbp_stream_100d,0.26946507840056794,0.17295981048451772,NA,stream_100d,1.4326566251907025,stream,Cx1,Hx1,Hx1 Cx1
OCSP,0,OCSP.0,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,24.755869178799912,0.337322521737581,381.1322252742323,449.74572969885617,443.90491137739565,33.00877684687167,33.03745747087309,0.6509082207200193,0.6519198006863691,0.20716939743583981,0.4050067549056658,0.02868062400142435,0.014340312000712174,-0.0010115799663498182,-0.15541053779146194,-0.15541053779146718,0.029692203967774167,pars_lcbp_stream_100d,0.6509082207200193,0.6519198006863691,NA,stream_100d,32.283647597743496,stream,Cx1,Hx1,Hx1 Cx1
