"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b","in_IM","in_PIP","in_LOP","in_ROP","in_DIP","out_IM","out_PIP","out_LOP","out_ROP","out_DIP"
"382",381,0.024765336345304,20250.9920937101,0.518354972087949,0.287372570176281,2.11971695749764e-05,8.06419549296618e-05,0.000320165962002565,0.00270305972223702,2.19622332059103,14.2315982598345,0.449330059300784,15.5042456903681,0.0139512420467919,0.024468502996858,0.000316328504144753,2.35278112039009e-05,5.88195280097523e-06,0.000290325969641671,0.00024765336345304,3.20165962002565e-06,8.06419549296618e-07,2.11971695749764e-07,2.70305972223702e-05
"383",382,0.0154458742446831,20251.0134339526,0.521335313465335,0.284800007546723,1.49805378051331e-05,5.67833332001013e-05,0.000199684071218251,2.80628592508264e-05,2.19736086732062,14.2327187733749,0.448875171505318,15.5032826624228,0.0158203817998511,0,0,0,0,0,0,0,0,0,0
"384",383,0.00568261180562291,20251.0231972149,0.52441445142201,0.282297046791767,5.51141228013876e-06,2.06659951156651e-05,7.34647351470099e-05,7.90233961397065e-08,2.19862694363173,14.2338178435353,0.44841336761338,15.5028249235996,0.0139983904746341,0,0,0,0,0,0,0,0,0,0
"385",384,0.0020901509425173,20251.0267896757,0.527285626509523,0.279632350444328,2.0271811564774e-06,7.5130062713893e-06,2.70214455362581e-05,7.8803209684261e-08,2.19954576888686,14.2349901762947,0.447872752022735,15.5011671821514,0.0139621914886038,0,0,0,0,0,0,0,0,0,0
"386",385,0.000769270853089633,20251.0281105558,0.530161483876514,0.2770398898851,7.4609510054435e-07,2.73359211242777e-06,9.94512407528071e-06,7.81569465750998e-08,2.20049991260402,14.2361374547686,0.44731486812565,15.4994761552203,0.0138494207858984,0,0,0,0,0,0,0,0,0,0
"387",386,0.000283186671742923,20251.02859664,0.53306056982073,0.274833892830562,2.7465513281566e-07,9.96417023654604e-07,3.66103379016125e-06,7.6393117403215e-08,2.20174581304425,14.2371203099093,0.44681916062326,15.4973697776757,0.0135381558314909,0,0,0,0,0,0,0,0,0,0
"388",387,0.00010425048682831,20251.0287755762,0.535922183368332,0.27271878588782,1.0110974195819e-07,3.63317117228314e-07,1.34774900446466e-06,7.63893614872556e-08,2.20300623864046,14.2380690029569,0.446326706516509,15.4949092588764,0.0135386234227813,0,0,0,0,0,0,0,0,0,0
"389",388,3.84757763351719e-05,20251.0288413509,0.538788416683419,0.270626275344971,3.73166201448786e-08,1.3282239572266e-07,4.97414360636487e-07,7.59599691713979e-08,2.20427257046757,14.2390139191766,0.4458232979495,15.4925039240912,0.0134635410077355,0,0,0,0,0,0,0,0,0,0
"390",389,1.41745709979719e-05,20251.0288656521,0.541644692406636,0.268618026373197,1.37475349955362e-08,4.84811008670183e-08,1.83248678566877e-07,7.59048221029356e-08,2.20557819687795,14.2399270101815,0.445325191848698,15.4899444444469,0.0134548047173552,0,0,0,0,0,0,0,0,0,0
"391",390,5.20190837480968e-06,20251.0288746248,0.544473046849857,0.266443652029075,5.04519095752188e-09,1.76108354094627e-08,6.72502071373738e-08,7.6858193796992e-08,2.20671054113123,14.240922633636,0.44476909496391,15.4875487879433,0.013624764916538,0,0,0,0,0,0,0,0,0,0
