X,t,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,in_IM,in_PIP,in_LOP,in_ROP,in_DIP,out_IM,out_PIP,out_LOP,out_ROP,out_DIP,date,dt,site.plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check,site,plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,IO_Hx,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,forcingfile,outfile,TP,in_TP,out_TP
1,0,0,34912.462374445,0.678798286020874,0.339399143010437,0,0,0,0,4.0904336767169,16.2986412478882,0.0163149562040923,26.9071263811438,0.00751031046159808,0.028864030462983,6.1326871322254e-5,1.42985040148693e-5,3.57462600371734e-6,2.42894201228328e-5,0,0,0,0,0,2019-07-15,1,OCD.2,1,1,100,77.66302273,77.80011189256956,0.16450699508347952,0.16450799508347952,19.38888888888889,-0.011062482829447606,-0.011062482829447606,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,FALSE,0,0,0.006995465321136183,-0.004191722688808099,0.0016450799508347953,0.0058368026396428945,0.0016450799508347953,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.338224001445894,1.0348942146367343e-4,0
2,1,0.0223602779256893,34912.4672659268,0.67975262379146,0.336727729820089,3.30676546269093e-6,1.31613457296578e-5,4.7508468674782e-5,1.93059125743359e-4,4.0880157919089,16.3001187513297,0.0220352736478157,26.9053760008842,0.00603350609939359,0.0269230436968178,5.72028926630897e-5,1.33369887093609e-5,3.33424717734022e-6,2.265605699717e-5,0.00145419747151173,3.08970645409063e-6,8.55946234003265e-7,2.15055018131186e-7,1.25555725846195e-5,2019-07-16,1,OCD.2,1,1,100,77.66302273,77.79089315687835,0.1534445122540319,0.1534455122540319,20.27777777777778,0.02235822443935262,0.02235822443935262,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,FALSE,0,0.004318,0.006137036886829951,-0.009243445942617654,0.0015344551225403191,0.010777901065157972,0.0015344551225403191,0,-1.734723475976807e-18,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.33831671318717,9.653018554696082e-5,1.671628029084458e-5
3,2,0.361953626432758,34912.5198249142,0.680503773137904,0.333833835511671,5.11966263005001e-5,2.03862727635315e-4,7.69036171207356e-4,6.54310573261949e-4,4.0850785167485,16.3017304212261,0.028209839318671,26.9027564660307,0.0059235842485102,0.763447769310109,0.00162208334590651,3.78192539971963e-4,9.45481349929907e-5,6.42450250819765e-4,0.00173577930372584,3.6879781616065e-6,9.77640994836711e-7,2.45517762120013e-7,3.13780182967188e-6,2019-07-17,1,OCD.2,1,1,100,77.66302273,77.80952501057781,0.17580273669338453,0.17580373669338453,22.055555555555557,5.48880387447076e-4,5.48880387447076e-4,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,FALSE,0,0.008636,0.006301257724731723,0.020023482164084342,0.0017580373669338453,0.0017580373669338453,0.021781519531018187,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.33971484232046,0.002737274271691229,8.048938748235103e-6
4,3,0.648127849584732,34912.7196174681,0.681227867625301,0.3308863188063,1.08701202744669e-4,4.30186185012585e-4,0.00137706524675502,0.00118558602030919,4.08200748090677,16.3033853050572,0.0344796118104954,26.900420184564,0.00594619652050499,0.213850721781308,4.54364670716124e-4,1.0593618960783e-4,2.64840474019575e-5,1.79957890204514e-4,0.00310815205407676,6.60383314502179e-6,2.06299432347956e-6,5.21285833972313e-7,5.68557828007196e-6,2019-07-18,1,OCD.2,1,1,100,77.66302273,77.80998241090069,0.1763516170808316,0.1763526170808316,21.166666666666668,-0.0055738274477278305,-0.0055738274477278305,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,FALSE,0,0,0.004450376262371377,0.004999256649818453,0.0017635261708083161,0.0017635261708083161,0.006762782820626769,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.341454503945386,7.667427979304255e-4,1.4873691582545624e-5
5,4,0.584175235203503,34912.9453570783,0.681899479083821,0.327740874749501,1.24915501638135e-4,4.89692592941045e-4,0.00124118631058534,0.00143534894458636,4.07858548173479,16.3051651190643,0.0411431105221106,26.8982016974481,0.00600292338417339,0.11569550450182,2.45816097174847e-4,5.73126001146358e-5,1.43281500286589e-5,9.73591237984503e-5,0.00280146186960165,5.95221418615101e-6,2.34836234793966e-6,5.99042879042094e-7,6.88333755954392e-6,2019-07-19,1,OCD.2,1,1,100,77.66302273,77.80533755469425,0.17077778963310378,0.17077878963310378,24.27777777777778,-0.006491587564642021,-0.006491587564642021,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,FALSE,0,0,0.007917034244952605,0.0023432067972247745,0.0017077878963310377,0.0017077878963310377,0.004050994693555812,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.34202982933655,4.14815971116592e-4,1.5782956972676686e-5
6,5,0.463901847108677,34913.1430470027,0.682470066645418,0.324192659658761,1.30112733453969e-4,5.04079896563492e-4,9.85643668865837e-4,0.00160968754649902,4.07448325349918,16.3071890673239,0.048620453105935,26.8960426405669,0.00607308504363952,0.0441901747224322,9.38900463809464e-5,2.18906847225235e-5,5.47267118063088e-6,3.71865502467189e-5,0.00222468063963719,4.72673778165214e-6,2.41735788228584e-6,6.23966644861212e-7,7.7193931062804e-6,2019-07-20,1,OCD.2,1,1,100,77.66302273,77.79992789839038,0.16428620206846176,0.16428720206846176,25.166666666666668,-0.008887874205117885,-0.008887874205117885,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,FALSE,0,0,0.006911540761035173,4.1995319639315243e-4,0.0016428720206846175,0.0016428720206846175,0.0020628252170777697,2.168404344971009e-19,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.342300749689116,1.584399525308197e-4,1.5487455415079592e-5
7,6,0.337402712848057,34913.2999266732,0.683054718976105,0.320693772890901,1.28409261999982e-4,4.9132354054848e-4,7.16873299491169e-4,0.00172609335373263,4.07040158166144,16.3092023985626,0.0559531700783403,26.8938993581499,0.00611766901042913,0.027265853742236,5.79312548220162e-5,1.35068080565597e-5,3.37670201413992e-6,2.29445356705198e-5,0.00787186049435464,1.67251963035148e-5,1.14629498267601e-5,2.99588520825587e-6,4.02710635196787e-5,2019-07-21,1,OCD.2,1,1,100,77.66302273,77.79252133655278,0.15539832786334387,0.15539932786334387,24.27777777777778,-0.006927504976658838,-0.006927504976658838,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,FALSE,0,0.001778,0.00778552099787846,-0.002880353207239425,0.0015539932786334386,0.004434346485872863,0.0015539932786334386,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.342385368785486,9.775930056323562e-5,7.145509485820948e-5
8,7,0.239841189307838,34913.4180186322,0.683815738138409,0.317880130898854,1.24567371392771e-4,4.71936908892084e-4,5.09586136049903e-4,0.00181214226290355,4.06736676652559,16.3108352290185,0.0618232638127872,26.8916915163626,0.0060863244011319,0.0260503765578154,5.53487529437808e-5,1.29046916811731e-5,3.22617292029326e-6,2.19216973659396e-5,0.00462886409164703,9.83486186659542e-6,9.10824290605729e-6,2.40411346397544e-6,3.49738102696946e-5,2019-07-22,1,OCD.2,1,1,100,77.66302273,77.7867484157389,0.14847082288668503,0.14847182288668503,18.944444444444443,0.002673797142239198,0.002673797142239198,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,FALSE,0,2.5400000000000005e-4,0.005028051876319839,-0.002153453100338999,0.0014847182288668503,0.003638171329205849,0.0014847182288668503,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.34241720183711,9.340131491118676e-5,5.632102850632275e-5
9,8,0.279043529236865,34913.5191651326,0.68465954753815494,0.315424232918199,1.36224898995829e-4,5.15106495657823e-4,5.92878622157895e-4,0.00200419681385798,4.06486459840018,16.3122709547826,0.0669281875107021,26.8894020067214,0.00609690028260144,0.260332432207058,5.53123500595201e-4,1.28962042632512e-4,3.22405106581279e-5,2.19072794618393e-4,0.00133817690310653,2.84319969965641e-6,2.47023687313075e-6,6.53278052935963e-7,9.61129574629147e-6,2019-07-23,1,OCD.2,1,1,100,77.66302273,77.7889765800241,0.15114462002892423,0.15114562002892423,20.722222222222225,-0.004345189937703248,-0.004345189937703248,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,FALSE,0,1.2700000000000002e-4,0.0038437804843149607,0.006390577626554159,0.0015114562002892422,0.0015114562002892422,0.007902033826843402,-8.673617379884035e-19,-1.3010426069826053e-18,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.342894834984506,9.33398848504234e-4,1.5578010372014593e-5
10,9,0.305033769046547,34913.6501819273,0.685499156202088,0.312957316590586,1.49951025946479e-4,5.65798528543566e-4,6.480996036659e-4,0.00221455927877566,4.06231181292252,16.3137231757819,0.0720381823356441,26.887222325728,0.00611604162273698,0.0566473063636145,1.20357483427997e-4,2.80616298028938e-5,7.01540745072344e-6,4.76693726074476e-5,0.00146281530169127,3.10801659837818e-6,2.71333481474844e-6,7.19102858494796e-7,1.06201067823447e-5,2019-07-24,1,OCD.2,1,1,100,77.66302273,77.78535558840935,0.14679943009122098,0.14680043009122098,19.38888888888889,-0.01427218481980505,-0.01427218481980505,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,FALSE,0,0,0.005189480908069838,8.442909703665902e-4,0.0014680043009122098,0.0014680043009122098,0.0023122952712788,0,0,OCD,2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_stream_2xC_pow_Hx_OCD.2_2023-08-23.csv,48.343446419620406,2.0310389328906186e-4,1.7160561053966115e-5
