X,t,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,in_IM,in_PIP,in_LOP,in_ROP,in_DIP,out_IM,out_PIP,out_LOP,out_ROP,out_DIP,date,dt,site.plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check,site,plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,forcingfile,outfile,TP,in_TP,out_TP
1,0,0,34912.462374445,0.678798286020874,0.339399143010437,0,0,0,0,4.0904336767169,16.2986412478882,0.0163149562040923,26.9071263811438,0.00751031046159808,0.00320598534605423,7.62147370100864e-5,5.06155129387434e-6,1.26538782346858e-6,7.35173021022612e-5,0,0,0,0,0,2019-07-15,1,OCD.2,1,1,100,77.66302273,77.80011189256956,0.16450699508347952,0.16450799508347952,19.38888888888889,-0.011062482829447606,-0.011062482829447606,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,FALSE,0,0,0.006995465321136183,-0.004191722688808099,0.0016450799508347953,0.0058368026396428945,0.0016450799508347953,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.338224001445894,1.5605897822969052e-4,0
2,1,0.00239208411962682,34912.4630106375,0.679752710108463,0.3367277256378,1.16632916597467e-6,4.64216461678089e-6,5.68661557694712e-5,2.37643939849546e-4,4.08801587227486,16.3001187205685,0.0220351499783007,26.9053813432532,0.00603437121893445,0.00299039634257518,7.1089617139328e-5,4.72118330035013e-6,1.18029582508753e-6,6.85735733612043e-5,1.62346621154198e-4,3.85940785754733e-6,3.15055701508324e-7,7.91567477481192e-8,1.61284840929273e-5,2019-07-16,1,OCD.2,1,1,100,77.66302273,77.79089315687835,0.1534445122540319,0.1534455122540319,20.27777777777778,0.02235822443935262,0.02235822443935262,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,FALSE,0,0.004318,0.006137036886829951,-0.009243445942617654,0.0015344551225403191,0.010777901065157972,0.0015344551225403191,0,-1.734723475976807e-18,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.33836621162946,1.4556466962596995e-4,2.038210439973107e-5
3,2,0.0204350029626915,34912.4669852724,0.680504290746776,0.333833836634928,9.67766125017383e-6,3.85087328192474e-5,4.85793978602772e-4,8.65233039677092e-4,4.08507903473594,16.3017299217905,0.0282078556826806,26.9027476283725,0.0059267041494503,0.0415384831766395,9.87479426567511e-4,6.55802009597646e-5,1.63950502399411e-5,9.52529998406e-4,2.04350029626915e-4,4.85793978602772e-6,3.85087328192474e-7,9.67766125017383e-8,8.65233039677092e-6,2019-07-17,1,OCD.2,1,1,100,77.66302273,77.80952501057781,0.17580273669338453,0.17580373669338453,22.055555555555557,5.48880387447076e-4,5.48880387447076e-4,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,FALSE,0,0.008636,0.006301257724731723,0.020023482164084342,0.0017580373669338453,0.0017580373669338453,0.021781519531018187,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.33942848552512,0.0020219846761732165,1.399213412349285e-5
4,3,0.0352479472096054,34912.4800969876,0.681229703159645,0.330886177442978,2.00875903135976e-5,7.9475049463704e-5,8.37936776608091e-4,0.00160449675560041,4.0820091308182,16.3033828611929,0.0344699529029373,26.900308040472,0.00595387211791869,0.0149141246351376,3.54548122998013e-4,2.35461484366706e-5,5.88653710916766e-6,3.41999756094218e-4,3.52479472096054e-4,8.37936776608091e-6,7.9475049463704e-7,2.00875903135976e-7,1.60449675560041e-5,2019-07-18,1,OCD.2,1,1,100,77.66302273,77.80998241090069,0.1763516170808316,0.1763526170808316,21.166666666666668,-0.0055738274477278305,-0.0055738274477278305,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,FALSE,0,0,0.004450376262371377,0.004999256649818453,0.0017635261708083161,0.0017635261708083161,0.006762782820626769,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.340781734278565,7.259805646380692e-4,2.541996171985803e-5
5,4,0.0329103523589161,34912.4950394082,0.681903644504496,0.327740697076568,2.41533700987043e-5,9.47414279681525e-5,7.82365974638993e-4,0.0019717238400105,4.07858940726986,16.305159894674,0.0411226760528375,26.8979815651203,0.00601392310911446,0.0109804956415656,2.61035375159249e-4,1.7335806600099e-5,4.33395165002476e-6,2.51796664107361e-4,3.29103523589161e-4,7.82365974638993e-6,9.47414279681525e-7,2.41533700987043e-7,1.9717238400105e-5,2019-07-19,1,OCD.2,1,1,100,77.66302273,77.80533755469425,0.17077778963310378,0.17077878963310378,24.27777777777778,-0.006491587564642021,-0.006491587564642021,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,FALSE,0,0,0.007917034244952605,0.0023432067972247745,0.0017077878963310377,0.0017077878963310377,0.004050994693555812,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.34138479241989,5.345017975167338e-4,2.87298461271635e-5
6,5,0.0277109678993446,34912.5087810578,0.682477300639188,0.324192368309076,2.64180547206874e-5,1.02553053078093e-4,6.58762877173724e-4,0.00223129292225337,4.07449008398396,16.3071807996106,0.0485885088768141,26.8957509254576,0.00608683684187216,0.00671398376445342,1.59609122208742e-4,1.05999153276996e-5,2.64997883192489e-6,1.53960146239748e-4,2.77109678993446e-4,6.58762877173724e-6,1.02553053078093e-6,2.64180547206874e-7,2.23129292225337e-5,2019-07-20,1,OCD.2,1,1,100,77.66302273,77.79992789839038,0.16428620206846176,0.16428720206846176,25.166666666666668,-0.008887874205117885,-0.008887874205117885,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,FALSE,0,0,0.006911540761035173,4.1995319639315243e-4,0.0016428720206846175,0.0016428720206846175,0.0020628252170777697,2.168404344971009e-19,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.34178585062634,3.268191626081145e-4,3.0190269072258744e-5
7,6,0.0207408576794046,34912.520256556,0.683065663304542,0.320693505291804,2.68566189191999e-5,1.03092250069294e-4,4.93064952821747e-4,0.0023756483169316,4.07041212774877,16.3091908734393,0.0559092092105677,26.8935731709208,0.00613354071871869,0.00302847289073235,7.1994797229319e-5,4.78129786133164e-6,1.19532446533291e-6,6.94467168075172e-5,4.31481125867579e-4,1.02574456783737e-5,2.14467312855107e-6,5.58709979470126e-7,4.94216500734648e-5,2019-07-21,1,OCD.2,1,1,100,77.66302273,77.79252133655278,0.15539832786334387,0.15539932786334387,24.27777777777778,-0.006927504976658838,-0.006927504976658838,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,FALSE,0,0.001778,0.00778552099787846,-0.002880353207239425,0.0015539932786334386,0.004434346485872863,0.0015539932786334386,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.34197675277324,1.4741813636350075e-4,6.23824788598597e-5
8,7,0.0146804562856388,34912.5289365273,0.683830809652603,0.317880092684151,2.63849530362799e-5,1.00360230594316e-4,3.48993209334246e-4,0.00245513187579313,4.06738170520049,16.3108202691721,0.0617667893512787,26.8913493580665,0.00610338914599004,0.00289346758337599,6.87853645948888e-5,4.5681539400811796e-06,1.1420384850203e-6,6.63508742209184e-5,2.65322663340497e-4,6.30742028630892e-6,1.81382943122817e-6,4.76860247085642e-7,4.43720627930903e-5,2019-07-22,1,OCD.2,1,1,100,77.66302273,77.7867484157389,0.14847082288668503,0.14847182288668503,18.944444444444443,0.002673797142239198,0.002673797142239198,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,FALSE,0,2.5400000000000005e-4,0.005028051876319839,-0.002153453100338999,0.0014847182288668503,0.003638171329205849,0.0014847182288668503,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.342063283541876,1.4084643124090868e-4,5.297017275771304e-5
9,8,0.0169287460070398,34912.5363539117,0.684678919991645,0.315424228469052,2.87442491958437e-5,1.09091260815333e-4,4.02440992571916e-4,0.0026961883798194,4.06488385963453,16.312252592298,0.0668594850267125,26.8890514222135,0.0061145516007871,0.0168484006551974,4.00530971408474e-4,2.659994820032e-5,6.64998705007999e-6,3.86355153629304e-4,1.69287460070398e-4,4.02440992571916e-6,1.09091260815333e-6,2.87442491958437e-7,2.6961883798194e-5,2019-07-23,1,OCD.2,1,1,100,77.66302273,77.7889765800241,0.15114462002892423,0.15114562002892423,20.722222222222225,-0.004345189937703248,-0.004345189937703248,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,FALSE,0,1.2700000000000002e-4,0.0038437804843149607,0.006390577626554159,0.0015114562002892422,0.0015114562002892422,0.007902033826843402,-8.673617379884035e-19,-1.3010426069826053e-18,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.342501524116635,8.20136060288178e-4,3.2364648824024933e-5
10,9,0.0188677832152089,34912.545914453,0.685523195820071,0.312957338549932,3.17355585494498e-5,1.20226031946537e-4,4.48537026995551e-4,0.00297333069760018,4.06233574679517,16.3137009254107,0.0719555574148073,26.8868533975077,0.00613595716168285,0.00652895809292094,1.55210573440165e-4,1.03078001661946e-5,2.57695004154865e-6,1.4971727338711e-4,1.88677832152089e-4,4.48537026995551e-6,1.20226031946537e-6,3.17355585494498e-7,2.97333069760018e-5,2019-07-24,1,OCD.2,1,1,100,77.66302273,77.78535558840935,0.14679943009122098,0.14680043009122098,19.38888888888889,-0.01427218481980505,-0.01427218481980505,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,FALSE,0,0,0.005189480908069838,8.442909703665902e-4,0.0014680043009122098,0.0014680043009122098,0.0023122952712788,0,0,OCD,2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,df.hydroclimate.1m.OCD.2x1p2.csv,C:/Users/Adrian.Wiegman/Documents/GitHub/wetlandP/model_versions/wetlandP_v2/wetlandP_v2.1/outputs/outputs_pars_lcbp_siphon_100d_OCD.2_2023-08-23.csv,48.34303594797515,3.178125970350182e-4,3.573829315091717e-5
