"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b","in_IM","in_PIP","in_LOP","in_ROP","in_DIP","out_IM","out_PIP","out_LOP","out_ROP","out_DIP"
"1",0,0,34576.5238957775,0.470118485180778,0.235059242590389,0,0,0,0,1.18444010222388,9.73897859719117,0.00974872732451568,15.1669319145415,0.00457006534852747,0.0267338113063073,0.000670416536099816,4.99749674174107e-05,1.24937418543527e-05,0.000648635287144506,0,0,0,0,0
"2",1,0.021209875937982,34576.5275120072,0.470637981550705,0.233209009350642,1.13942264822511e-05,4.53519967731546e-05,0.000531890174376068,0.000759780995326684,1.18425352615614,9.739676094914,0.012429020485112,15.1659173387613,0.00364705925293439,0.0250986431783359,0.000629410645105262,4.69182587056947e-05,1.17295646764237e-05,0.000608961641809618,0.00232045928873231,5.8191264264124e-05,4.96171983667139e-06,1.24658148666073e-06,8.31235822954949e-05
"3",2,0.0402202751541445,34576.5370390591,0.471027480682467,0.231204533440688,2.40283009859958e-05,9.5192885251852e-05,0.00100862302201786,0.00154313046225371,1.18387074409878,9.74043583947424,0.0153177195894938,15.1644527645511,0.00358124505237658,0.036699598632333,0.000920333337788517,6.86045556643163e-05,1.71511389160791e-05,0.000890432509761719,0.00215375311484849,5.40106940356181e-05,5.09747813352452e-06,1.28669005606673e-06,8.26330010662309e-05
"4",3,0.0557972126703647,34576.5523653743,0.471398863700446,0.229162759923266,3.72183642000943e-05,0.000146712380148448,0.00139925331311309,0.00235237587377892,1.18344749891346,9.7412141664752,0.0182437764956306,15.163116303044,0.0035957122327154,0.0303571146926141,0.00076127984315523,5.67482054940688e-05,1.41870513735172e-05,0.000736546524545747,0.00298788161264676,7.49285321900352e-05,7.85629249229526e-06,1.99300396425206e-06,0.000125967235331649
"5",4,0.06295198830355,34576.5714792956,0.4717334462085,0.226983768806273,4.75597714004987e-05,0.000186297799097176,0.00157867703394409,0.00300728343963956,1.18292497529892,9.74204973707926,0.0213474872457944,15.1619134740123,0.00362944447338056,0.0285835352028871,0.000716802944430359,5.34327568961959e-05,1.3358189224049e-05,0.000693514641496536,0.0033710122662029,8.45364823131125e-05,9.97604973007294e-06,2.54677536149952e-06,0.000161036841506754
"6",5,0.0694212023866317,34576.5930415305,0.471996379922347,0.224525609910682,5.80300587684592e-05,0.000225763383713053,0.00174090860082301,0.00366372948124492,1.18220954317424,9.7429983362869,0.0248238555769295,15.1608406235467,0.00366983086391434,0.0345350713885367,0.000866052455782844,6.45582871677142e-05,1.61395717919285e-05,0.000837915166303823,0.00371743182521039,9.32238108098254e-05,1.20893899663095e-05,3.10744815515095e-06,0.000196188831427733
"7",6,0.08760939633929,34576.6178233094,0.472267670167701,0.22210137945146,7.47371489200499e-05,0.000289722529602487,0.00219702261494325,0.00463851661772862,1.18150380039598,9.743940358894,0.0282264962412021,15.1599083979825,0.00369759463968105,0.0596398001756328,0.00149561571260135,0.000111487922032836,2.78719805082089e-05,0.00144702446160513,0.00469139033814637,0.000117648232942012,1.55143344539959e-05,4.00209512900029e-06,0.000248387649647396
"8",7,0.110194504109117,34576.6486270308,0.472662223329076,0.220151724879743,9.53791284045091e-05,0.000369466255894242,0.00276340013384628,0.00581116244509821,1.18110356242512,9.74470337426367,0.0309464960926907,15.1591473523407,0.00368980410104452,0.0578111750586655,0.00144975840842965,0.000108069573650256,2.7017393412564e-05,0.00140265702127896,0.00590079892677559,0.000147977148913932,1.97845264960013e-05,5.10745125699564e-06,0.000311181591101849
"9",8,0.115956731875535,34576.6835088792,0.473117453862303,0.218449935294153,0.00010907497897892,0.000421359168568194,0.00290790226768416,0.00661659708426161,1.18085823753341,9.745373643338,0.0333093362551131,15.1584794023666,0.00370296361976129,0.0357980230777426,0.000897724097623865,6.69191914471177e-05,1.67297978617794e-05,0.000868557824104898,0.00620936011768808,0.000155715085058397,2.2563336981055e-05,5.8408495423651e-06,0.0003543117625454
"10",9,0.106849955585679,34576.7178402787,0.473570144348237,0.216740353875672,0.000114728980489656,0.000440944320712686,0.00267952729543165,0.00699870353920637,1.18060064189907,9.74605065044702,0.0356705914339612,15.1578308157214,0.0037169352766216,0.0266407842527136,0.000668083652310097,4.98010668867673e-05,1.24502667216918e-05,0.000646378196715887,0.0057217018974164,0.000143485847293185,2.36121011248686e-05,6.14361533196839e-06,0.000374773158306294
"11",10,0.0941684013801783,34576.7497859914,0.474039107889536,0.215097640551187,0.000116169651452484,0.000444149386358541,0.00236150591249447,0.00714356591415314,1.18038080409878,9.74670480137877,0.0379279623255148,15.1571412167782,0.00373146125085575,0.0247934554600513,0.000621757307142772,4.63477547059948e-05,1.15869386764987e-05,0.00060155695412725,0.00712960207106019,0.000178792431407734,3.36270801928312e-05,8.79534297546551e-06,0.000540847902160753
"12",11,0.0812394854558807,34576.7793396179,0.474477290638169,0.213345975670763,0.00011440975134803,0.000434913810929212,0.00203728132176249,0.00709497016004627,1.18007757302174,9.74740595402968,0.0403210172214712,15.156429144848,0.0037617561222499,0.023054289935434,0.00057814342383377,4.30966380047362e-05,1.0774159501184e-05,0.00055936004787521,0.00742521471871641,0.000186205650757502,3.97507248127317e-05,1.04569467040191e-05,0.000648473787907476
"13",12,0.0683946700004962,34576.8065495946,0.474876376324326,0.211450143318893,0.000109560902041233,0.000413837520114875,0.00171516575859891,0.00685668616242754,1.17966604549825,9.74816896691393,0.0428940236641683,15.1557166375147,0.00379500849585491,0.0212773985540897,0.000533583471223295,3.97749983077429e-05,9.94374957693572e-06,0.000516247809288754,0.00811908423454086,0.000203606147528216,4.91263673792387e-05,1.30058993263451e-05,0.00081395249837679
"14",13,0.0582523778321685,34576.8309495174,0.475240547900765,0.209430836236666,0.000104694469861521,0.000392811220094813,0.00146082266080057,0.00661649673197731,1.17915727215074,9.74898644446709,0.0456145797195533,15.1549902324641,0.00382983066800468,0.0203094686664294,0.000509310231802337,3.79655943269963e-05,9.49139858174907e-06,0.000492763186261203,0.00511068049696927,0.000128162972223966,3.44626728768599e-05,9.18520419549879e-06,0.000580487905640548
"15",14,0.0554320189321752,34576.8534451365,0.475585456459198,0.207346130085731,0.00010482480472481,0.000391106602619632,0.00139009517557119,0.00667056024044565,1.17859042749503,9.74983575722325,0.0484015773848829,15.1542720459223,0.00385639418996657,0.0269896473279943,0.000676832258029763,5.04532156066238e-05,1.26133039016559e-05,0.000654842567860582,0.00296832587494645,7.44381236291418e-05,2.09433441318226e-05,5.61325721478014e-06,0.000357201432376673
"16",15,0.051877446307279,34576.876388004,0.475918070513222,0.205226003299916,0.000105241042551341,0.000390370953939462,0.00130095546259895,0.00674443871276875,1.17798454846507,9.75070547445674,0.0512139611955013,15.1536135220379,0.00389189244845524,0.0183959774113743,0.000461324699011185,3.43886010569677e-05,8.59715026424192e-06,0.00044633666160857,0.00354788133257106,8.89719122433662e-05,2.66973399587991e-05,7.1973999660008e-06,0.000461249924793318
