"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b","in_IM","in_PIP","in_LOP","in_ROP","in_DIP","out_IM","out_PIP","out_LOP","out_ROP","out_DIP"
"252",251,1.39304117129516,20250.7056020051,0.228829803675196,0.675575893170347,0.00144964857079149,0.00552231415694036,0.00560780869263285,0.0235903350083532,2.03511676805993,14.091473579282,0.325715663818735,15.6290043867912,0.0134488768302178,0.0391571612076859,0.000157630566507327,6.05064496495262e-05,1.51266124123815e-05,0.000108904343813608,0.12284640366568,0.000494528908786372,0.000486989507611944,0.000127838370588327,0.00208033177824201
"253",252,1.18945688112178,20250.8258282727,0.227071840711083,0.676864818931472,0.00132305775474102,0.0050287844451977,0.00478826238227053,0.0221327798367185,2.0359620936705,14.0919738311942,0.326807289977074,15.6269372462189,0.0135138147157742,0.0362136009308471,0.000145781007967432,5.59579998593014e-05,1.39894999648254e-05,0.000100717680364624,0.118994023757247,0.000479020817580603,0.000503082797904854,0.000132359540222579,0.00221417738759943
"254",253,1.02353404091334,20250.9353637413,0.225191565410672,0.678232089688867,0.00122072897206191,0.00462853641504167,0.00412032552239855,0.021031117334266,2.03687916868552,14.0925163522374,0.327987232000068,15.6248167136429,0.0134296551427645,0.0344035140626253,0.000138494345460109,5.31610164576592e-05,1.32902541144148e-05,9.56834461007101e-05,0.0665257684256137,0.00026780528109904,0.000300837030707662,7.93426790508712e-05,0.0013669415823853
"255",254,0.883587279535442,20251.0366489407,0.223167852358642,0.67969021251251,0.00113406944963924,0.00428841117317668,0.00355695763268204,0.020134480176049,2.03788159659513,14.0931094768015,0.329273140168609,15.6224882836904,0.013350120386005,0.0317482552016866,0.000127805369406573,4.9058055935988e-05,1.2264513983997e-05,8.8298609841205e-05,0.0764221389455031,0.000307643983479497,0.000370907959091788,9.80865332282137e-05,0.0017414465749422
"256",255,0.747935785829816,20251.1303141012,0.222900192771902,0.679294506181309,0.00103853247380329,0.00391459336112105,0.00301088071747948,0.0190191376417718,2.03904972583495,14.0937999997226,0.330763497524127,15.6199241898435,0.0131282111290747,0.0293245167415981,0.000118048398912646,4.53128454923316e-05,1.13282113730829e-05,8.15576807638456e-05,0.0687020279737069,0.000276566003655341,0.000359576995374065,9.53949368630306e-05,0.00174701271293108
"257",256,0.636560074279222,20251.2153831498,0.224936937347252,0.676542532202144,0.00096009841008847,0.00360629619842367,0.00256252807991823,0.0181457831404648,2.04032418935535,14.0945508909924,0.332372618295843,15.6169723080355,0.0130533310946552,0.0275897606018234,0.000111064986820682,4.2632264679316e-05,1.0658066169829e-05,7.67329571819507e-05,0.0418710674119605,0.000168555632554852,0.00023721165893521,6.3152476687215e-05,0.00119357675703668
"258",257,0.541904502019271,20251.2932166858,0.226853460090458,0.673963256668831,0.000891584373797647,0.00333820014709315,0.0021814838208803,0.0174069462402054,2.04152342579952,14.0952563076703,0.333875201311125,15.614042304675,0.0131139590642295,0.0255585032686224,0.000102887983322998,3.94935241331184e-05,9.8733810332796e-06,7.10836010957026e-05,0.0446742109544837,0.000179839931287993,0.000275198779533714,7.35015639293229e-05,0.00143501592164414
"259",258,0.462862402751498,20251.3627361116,0.228858472916513,0.671275502823513,0.000831598311206988,0.00310322407665602,0.00186329295869232,0.016793973596707,2.0427780336358,14.0959917741576,0.335430257345977,15.6110974128291,0.0130388064175628,0.024968693657178,0.000100513653307338,3.85821382088839e-05,9.64553455222097e-06,6.94432158704145e-05,0.0258283386154146,0.000103974229038129,0.000173164037033293,4.64042934707588e-05,0.000937126096601453
"260",259,0.41120956151895,20251.4238149012,0.230923042829112,0.668519214466352,0.00080253439846709,0.00298465186611582,0.0016553599427616,0.016764041778539,2.04406990845936,14.0967464557163,0.337013765312334,15.6079860506367,0.0130215985623078,0.0250472210231871,0.000100829772065914,3.87034803075191e-05,9.67587007687976e-06,6.96616170773169e-05,0.00622706045588943,2.50675747950941e-05,4.5197411123987e-05,1.21530010117606e-05,0.00025386253484577
"261",260,0.383841858463291,20251.4793091628,0.232866394736175,0.665935200634095,0.000795815886749648,0.0029514647268879,0.00154518886795393,0.0171355431477327,2.04528593286557,14.0974554406644,0.338491843559916,15.6049345572671,0.013099236973005,0.0411839696671043,0.000165789660675708,6.36383157045905e-05,1.59095789261476e-05,0.000114541326641298,0.00383841858463291,1.54518886795393e-05,2.9514647268879e-05,7.95815886749648e-06,0.000171355431477327
"262",261,0.361068552386824,20251.5319150751,0.230624988555058,0.667584276001693,0.000791351733507078,0.00292781248909027,0.00145351293876595,0.0175407069355165,2.04641367381548,14.0981135618126,0.339858987976687,15.6020430504872,0.0132122031515758,0.0259489890800156,0.000104459918002749,4.00969108280988e-05,1.00242277070247e-05,7.21696246925806e-05,0.00361068552386824,1.45351293876595e-05,2.92781248909027e-05,7.91351733507078e-06,0.000175407069355165
