date,t,dt,site_plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2019-07-15,0,1,LC.3,1,1,100,83.89509524,84.08989191087393,0.38959334174785454,0.3895943417478545,19.38888888888889,-0.021252131092467152,-0.021252131092467152,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,FALSE,0,0,0.006995465321136183,-0.009934342237489315,0.003895943417478545,0.01383028565496786,0.003895943417478545,0,0
2019-07-16,1,1,LC.3,1,1,100,83.89509524,84.0792658453277,0.3683412106553874,0.36834221065538736,20.27777777777778,0.011357006502976219,0.011357006502976219,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,FALSE,0,0.004318,0.006137036886829951,-0.0194330942056372,0.003683422106553874,0.023116516312191075,0.003683422106553874,0,0
2019-07-17,2,1,LC.3,1,1,100,83.89509524,84.08494434857919,0.3796982171583636,0.3796992171583636,22.055555555555557,-0.004143810683700622,-0.004143810683700622,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,FALSE,0,0.008636,0.006301257724731723,0.009022264227707941,0.0037969921715836357,0.0037969921715836357,0.012819256399291577,0,0
2019-07-18,3,1,LC.3,1,1,100,83.89509524,84.08287244323733,0.375554406474663,0.37555540647466296,21.166666666666668,-0.01058890850973171,-0.01058890850973171,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,FALSE,0,0,0.004450376262371377,3.065655786707554e-4,0.0037555540647466294,0.0037555540647466294,0.004062119643417385,0,0
2019-07-19,4,1,LC.3,1,1,100,83.89509524,84.07757798898247,0.3649654979649313,0.36496649796493125,24.27777777777778,-0.004528495139254574,-0.004528495139254574,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,FALSE,0,0,0.007917034244952605,-0.0026718742647791043,0.0036496649796493126,0.006321539244428417,0.0036496649796493126,0,0
2019-07-20,5,1,LC.3,1,1,100,83.89509524,84.07531374141284,0.3604370028256767,0.3604380028256767,25.166666666666668,0.013715888725016612,0.013715888725016612,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,FALSE,0,0,0.006911540761035173,0.0023830456217805995,0.0036043800282567666,0.0036043800282567666,0.005987425650037366,0,0
2019-07-21,6,1,LC.3,1,1,100,83.89509524,84.08217168577535,0.3741528915506933,0.3741538915506933,24.27777777777778,0.013762057502731295,0.013762057502731295,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,FALSE,0,0.001778,0.00778552099787846,0.01972340972289507,0.003741538915506933,0.003741538915506933,0.023464948638402004,0,3.469446951953614e-18
2019-07-22,7,1,LC.3,1,1,100,83.89509524,84.08905271452672,0.3879149490534246,0.3879159490534246,18.944444444444443,1.933159219618119e-4,1.933159219618119e-4,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,FALSE,0,2.5400000000000005e-4,0.005028051876319839,0.018536109379051133,0.0038791594905342457,0.0038791594905342457,0.022415268869585378,0,0
2019-07-23,8,1,LC.3,1,1,100,83.89509524,84.0891493724877,0.3881082649753864,0.3881092649753864,20.722222222222225,-0.008195494610532705,-0.008195494610532705,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,FALSE,0,1.2700000000000002e-4,0.0038437804843149607,0.003910096406276773,0.003881092649753864,0.003881092649753864,0.007791189056030637,0,-4.336808689942018e-19
2019-07-24,9,1,LC.3,1,1,100,83.89509524,84.08505162518243,0.3799127703648537,0.3799137703648537,19.38888888888889,-0.015538056662194322,-0.015538056662194322,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,FALSE,0,0,0.005189480908069838,-0.0030060137024628675,0.0037991377036485367,0.006805151406111404,0.0037991377036485367,-4.336808689942018e-19,0
2019-07-25,10,1,LC.3,1,1,100,83.89509524,84.07728259685133,0.3643747137026594,0.36437571370265937,19.833333333333336,-0.02260377577596273,-0.02260377577596273,2.190496,0,21.666666666666668,19.833333333333336,1,0.5037918163828237,FALSE,0,0,0.005037918163828236,-0.010500138498366085,0.0036437571370265937,0.01414389563539268,0.0036437571370265937,0,0
2019-07-26,11,1,LC.3,1,1,100,83.89509524,84.06598070896335,0.34177093792669666,0.34177193792669663,21.61111111111111,-0.02309409529664208,-0.02309409529664208,1.922272,0,23.88888888888889,21.61111111111111,1,0.6757539678046656,FALSE,0,0,0.006757539678046656,-0.015846236097916074,0.0034177193792669664,0.019263955477183042,0.0034177193792669664,3.469446951953614e-18,3.469446951953614e-18
2019-07-27,12,1,LC.3,1,1,100,83.89509524,84.05443366131503,0.3186768426300546,0.31867784263005455,22.5,-0.012580096510561134,-0.012580096510561134,2.771648,0.40640000000000004,25,22.5,1,0.7108771634650781,FALSE,0,0.004064000000000001,0.007108771634650781,-0.020049323661991303,0.0031867784263005456,0.023236102088291848,0.0031867784263005456,0,0
2019-07-28,13,1,LC.3,1,1,100,83.89509524,84.04814361305975,0.30609674611949345,0.3060977461194934,23.833333333333332,-0.005428974823047383,-0.005428974823047383,4.068064,0.8128000000000001,26.666666666666664,23.833333333333332,1,1.0262049887870321,FALSE,0,0.008128000000000002,0.010262049887870321,-0.010446046622690816,0.003060977461194934,0.01350702408388575,0.003060977461194934,0,1.734723475976807e-18
2019-07-29,14,1,LC.3,1,1,100,83.89509524,84.04542912564823,0.30066777129644606,0.30066877129644604,23.833333333333332,-0.019440496579363753,-0.019440496579363753,2.2352,0,26.666666666666664,23.833333333333332,1,0.6221339558564261,FALSE,0,0,0.00622133955856426,7.923647355168768e-4,0.0030066877129644605,0.0030066877129644605,0.0037990524484813374,0,0
2019-07-30,15,1,LC.3,1,1,100,83.89509524,84.03570887735854,0.2812272747170823,0.2812282747170823,24.722222222222225,-0.016300350935409824,-0.016300350935409824,4.649216,0.0762,27.77777777777778,24.722222222222225,1,1.0297328702308024,FALSE,0,7.620000000000001e-4,0.010297328702308024,-0.009905167877055728,0.0028122827471708228,0.01271745062422655,0.0028122827471708228,0,0
2019-07-31,16,1,LC.3,1,1,100,83.89509524,84.02755870189084,0.2649269237816725,0.26492792378167246,22.055555555555557,-0.012129719416520857,-0.012129719416520857,2.861056,0.1524,24.444444444444443,22.055555555555557,1,0.5657162199598449,FALSE,0,0.0015240000000000002,0.005657162199598449,-0.012167188735811376,0.0026492792378167247,0.014816467973628102,0.0026492792378167247,0,0
2019-08-01,17,1,LC.3,1,1,100,83.89509524,84.02149384218258,0.25279720436515163,0.2527982043651516,19.833333333333336,-0.025383887559996765,-0.025383887559996737,1.78816,0,21.666666666666668,19.833333333333336,1,0.545968625778369,FALSE,0,0,0.00545968625778369,-0.006670033158737166,0.0025279820436515162,0.009198015202388683,0.0025279820436515162,0,0
2019-08-02,18,1,LC.3,1,1,100,83.89509524,84.00880189840258,0.22741331680515486,0.22741431680515486,19.38888888888889,-0.022404304258628827,-0.022404304258628827,1.56464,0,21.11111111111111,19.38888888888889,1,0.5608730639378955,FALSE,0,0,0.005608730639378955,-0.019775156920617782,0.0022741431680515485,0.02204930008866933,0.0022741431680515485,0,0
2019-08-03,19,1,LC.3,1,1,100,83.89509524,83.99759974627327,0.20500901254652604,0.20501001254652604,20.722222222222225,-0.01721504357490744,-0.01721504357490744,1.966976,0,22.77777777777778,20.722222222222225,1,0.6538454805776023,FALSE,0,0,0.006538454805776023,-0.015865849452852805,0.0020501001254652606,0.017915949578318068,0.0020501001254652606,0,0
2019-08-04,20,1,LC.3,1,1,100,83.89509524,83.98899222448581,0.1877939689716186,0.1877949689716186,18.5,-0.0258435385849225,-0.0258435385849225,3.039872,0,20,18.5,1,0.794382472214792,FALSE,0,0,0.00794382472214792,-0.00927121885275952,0.001877949689716186,0.011149168542475706,0.001877949689716186,0,0
2019-08-05,21,1,LC.3,1,1,100,83.89509524,83.97607045519335,0.1619504303866961,0.1619514303866961,18.055555555555557,-0.02279778929442955,-0.02279778929442955,1.922272,0,19.444444444444443,18.055555555555557,1,0.5371506743566584,FALSE,0,0,0.005371506743566584,-0.020472031841355914,0.001619514303866961,0.022091546145222875,0.001619514303866961,0,0
2019-08-06,22,1,LC.3,1,1,100,83.89509524,83.96467156054614,0.13915264109226655,0.13915364109226655,21.61111111111111,0.021449309989748144,0.021449309989748144,4.24688,0.0762,23.88888888888889,21.61111111111111,1,0.9287215163215207,FALSE,0,7.620000000000001e-4,0.009287215163215207,-0.014272574131214341,0.0013915364109226655,0.015664110542137007,0.0013915364109226655,0,0
2019-08-07,23,1,LC.3,1,1,100,83.89509524,83.97539621554101,0.1606019510820147,0.1606029510820147,22.944444444444443,0.05666497764434553,0.05666497764434553,3.263392,2.54,25.555555555555554,22.944444444444443,2,0.6966975509292639,FALSE,0,0.0254,0.006966975509292639,0.003016285499040784,0.001606029510820147,0.001606029510820147,0.004622315009860931,0,0
2019-08-08,24,1,LC.3,1,1,100,83.89509524,84.00372870436318,0.21726692872636022,0.21726792872636022,22.5,0.05196659919391777,0.051966599193917745,3.3975039999999996,0.6858000000000001,25,22.5,2,0.5046687228075774,FALSE,0,0.006858,0.005046687228075774,0.0548536648724213,0.002172679287263602,0.002172679287263602,0.0570263441596849,0,0
2019-08-09,25,1,LC.3,1,1,100,83.89509524,84.02971200396014,0.269233527920278,0.26923452792027797,20.722222222222225,0.005255882316788529,0.005255882316788529,3.531616,0.10160000000000001,22.77777777777778,20.722222222222225,2,0.8447650444881505,FALSE,0,0.0010160000000000002,0.008447650444881504,0.05939824963879925,0.0026923452792027795,0.0026923452792027795,0.06209059491800203,0,0
2019-08-10,26,1,LC.3,1,1,100,83.89509524,84.03233994511854,0.2744894102370665,0.2744904102370665,17.166666666666664,-0.013071224496997047,-0.013071224496997047,3.621024,0.1524,18.333333333333332,17.166666666666664,2,0.5509226403571776,FALSE,0,0.0015240000000000002,0.005509226403571777,0.009241108720360306,0.002744904102370665,0.002744904102370665,0.011986012822730971,0,8.673617379884035e-19
2019-08-11,27,1,LC.3,1,1,100,83.89509524,84.02580433287004,0.2614181857400695,0.26141918574006945,18.5,-0.027674840790552935,-0.027674840790552907,2.503424,0,20,18.5,2,0.5925792954665626,FALSE,0,0,0.005925792954665626,-0.007145431542331421,0.0026141918574006944,0.009759623399732116,0.0026141918574006944,8.673617379884035e-19,0
2019-08-12,28,1,LC.3,1,1,100,83.89509524,84.01196691247476,0.23374334494951654,0.23374434494951654,21.166666666666668,-0.011704688019165133,-0.011704688019165133,3.7551360000000003,0,23.333333333333332,21.166666666666668,2,0.8358991451905593,FALSE,0,0,0.008358991451905592,-0.019315849338647315,0.0023374434494951653,0.02165329278814248,0.0023374434494951653,0,0
2019-08-13,29,1,LC.3,1,1,100,83.89509524,84.00611456846518,0.2220386569303514,0.2220396569303514,20.27777777777778,-0.016407934994504103,-0.016407934994504103,2.414016,0,22.22222222222222,20.27777777777778,2,0.5512771240286893,FALSE,0,0,0.005512771240286893,-0.006191916778878239,0.002220396569303514,0.008412313348181754,0.002220396569303514,8.673617379884035e-19,0
2019-08-14,30,1,LC.3,1,1,100,83.89509524,83.99791060096793,0.2056307219358473,0.2056317219358473,18.5,-0.025999644212532758,-0.025999644212532758,2.056384,0,20,18.5,2,1.0849073597301004,FALSE,0,0,0.010849073597301005,-0.0055588613972030985,0.002056317219358473,0.007615178616561571,0.002056317219358473,0,0
2019-08-15,31,1,LC.3,1,1,100,83.89509524,83.98491077886166,0.17963107772331455,0.17963207772331455,18.5,-0.02097373545694836,-0.02097373545694836,1.609344,0,20,18.5,2,0.4839702997688099,FALSE,0,0,0.004839702997688099,-0.021159941214844658,0.0017963207772331456,0.022956261992077804,0.0017963207772331456,0,0
2019-08-16,32,1,LC.3,1,1,100,83.89509524,83.97442391113319,0.15865734226636619,0.1586583422663662,20.27777777777778,-0.010723501500507382,-0.010723501500507382,3.084576,0.025400000000000002,22.22222222222222,20.27777777777778,2,0.5672342345262217,FALSE,0,2.5400000000000005e-4,0.005672342345262217,-0.015555393111686145,0.0015865834226636618,0.017141976534349807,0.0015865834226636618,0,0
2019-08-17,33,1,LC.3,1,1,100,83.89509524,83.96906216038293,0.1479338407658588,0.1479348407658588,22.055555555555557,-0.003057100822047687,-0.003057100822047687,3.486912,0.5842,24.444444444444443,22.055555555555557,2,0.6070135455500806,FALSE,0,0.005842000000000001,0.006070135455500805,-0.010495366045006577,0.001479348407658588,0.011974714452665165,0.001479348407658588,0,0
2019-08-18,34,1,LC.3,1,1,100,83.89509524,83.96753360997191,0.14487673994381112,0.14487773994381112,21.166666666666668,-0.022731041151700992,-0.022731041151700992,2.995168,0,23.333333333333332,21.166666666666668,2,0.4358231876799069,FALSE,0,0,0.004358231876799069,0.0013011310547513819,0.0014487773994381111,0.0014487773994381111,0.002749908454189493,0,0
2019-08-19,35,1,LC.3,1,1,100,83.89509524,83.95616808939606,0.12214569879211012,0.12214669879211013,22.944444444444443,-0.02215800867148232,-0.02215800867148232,4.202176,0.1778,25.555555555555554,22.944444444444443,2,0.8298998033897942,FALSE,0,0.001778,0.008298998033897942,-0.016210043117803052,0.0012214669879211013,0.017431510105724152,0.0012214669879211013,0,0
