date,t,dt,site_plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2019-07-15,0,1,LC.1,1,1,100,83.63401951,84.08989191087393,0.455872400873929,0.45587340087392897,19.38888888888889,-0.010626065546233576,-0.010626065546233576,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,FALSE,0,0,0.006995465321136183,-0.0014694384581765661,0.00455873400873929,0.006028172466915856,0.00455873400873929,0,0
2019-07-16,1,1,LC.1,1,1,100,83.63401951,84.0792658453277,0.4452463353276954,0.4452473353276954,20.27777777777778,0.0056785032514881095,0.0056785032514881095,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,FALSE,0,0.004318,0.006137036886829951,-0.008807028659403623,0.004452473353276954,0.013259502012680578,0.004452473353276954,0,-1.734723475976807e-18
2019-07-17,2,1,LC.1,1,1,100,83.63401951,84.08494434857919,0.45092483857918353,0.4509258385791835,22.055555555555557,-0.002071905341850311,-0.002071905341850311,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,FALSE,0,0.008636,0.006301257724731723,0.0033437609762198327,0.004509258385791835,0.004509258385791835,0.007853019362011666,8.673617379884035e-19,8.673617379884035e-19
2019-07-18,3,1,LC.1,1,1,100,83.63401951,84.08287244323733,0.4488529332373332,0.4488539332373332,21.166666666666668,-0.005294454254865855,-0.005294454254865855,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,FALSE,0,0,0.004450376262371377,0.002378470920521066,0.004488539332373332,0.004488539332373332,0.006867010252894398,0,0
2019-07-19,4,1,LC.1,1,1,100,83.63401951,84.07757798898247,0.44355847898246736,0.44355947898246734,24.27777777777778,-0.002264247569627287,-0.002264247569627287,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,FALSE,0,0,0.007917034244952605,0.0026225799900867503,0.004435594789824674,0.004435594789824674,0.007058174779911424,0,0
2019-07-20,5,1,LC.1,1,1,100,83.63401951,84.07531374141284,0.4412942314128401,0.44129523141284005,25.166666666666668,0.006857944362508306,0.006857944362508306,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,FALSE,0,0,0.006911540761035173,0.004647293191407886,0.004412952314128401,0.004412952314128401,0.009060245505536288,-8.673617379884035e-19,-8.673617379884035e-19
2019-07-21,6,1,LC.1,1,1,100,83.63401951,84.08217168577535,0.4481521757753484,0.44815317577534836,24.27777777777778,0.006881028751365648,0.006881028751365648,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,FALSE,0,0.001778,0.00778552099787846,0.012865465360386765,0.004481531757753484,0.004481531757753484,0.01734699711814025,-1.734723475976807e-18,-8.673617379884035e-19
2019-07-22,7,1,LC.1,1,1,100,83.63401951,84.08905271452672,0.45503320452671403,0.455034204526714,18.944444444444443,9.665796098090595e-5,9.665796098090595e-5,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,FALSE,0,2.5400000000000005e-4,0.005028051876319839,0.011655080627685487,0.00455034204526714,0.00455034204526714,0.016205422672952628,-1.734723475976807e-18,-2.6020852139652106e-18
2019-07-23,8,1,LC.1,1,1,100,83.63401951,84.0891493724877,0.45512986248769494,0.4551308624876949,20.722222222222225,-0.004097747305266353,-0.004097747305266353,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,FALSE,0,1.2700000000000002e-4,0.0038437804843149607,0.0038134384452958667,0.004551308624876949,0.004551308624876949,0.008364747070172816,0,-4.336808689942018e-19
2019-07-24,9,1,LC.1,1,1,100,83.63401951,84.08505162518243,0.4510321151824286,0.45103311518242856,19.38888888888889,-0.007769028331097161,-0.007769028331097161,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,FALSE,0,0,0.005189480908069838,0.0010917336028034852,0.004510331151824285,0.004510331151824285,0.00560206475462777,0,0
2019-07-25,10,1,LC.1,1,1,100,83.63401951,84.07728259685133,0.4432630868513314,0.4432640868513314,19.833333333333336,-0.011301887887981366,-0.011301887887981366,2.190496,0,21.666666666666668,19.833333333333336,1,0.5037918163828237,FALSE,0,0,0.005037918163828236,-0.0027311101672689245,0.004432640868513314,0.007163751035782239,0.004432640868513314,0,0
2019-07-26,11,1,LC.1,1,1,100,83.63401951,84.06598070896335,0.43196119896335006,0.43196219896335003,21.61111111111111,-0.01154704764832104,-0.01154704764832104,1.922272,0,23.88888888888889,21.61111111111111,1,0.6757539678046656,FALSE,0,0,0.006757539678046656,-0.0045443482099347095,0.0043196219896335,0.00886397019956821,0.0043196219896335,0,0
2019-07-27,12,1,LC.1,1,1,100,83.63401951,84.05443366131503,0.420414151315029,0.420415151315029,22.5,-0.006290048255280567,-0.006290048255280567,2.771648,0.40640000000000004,25,22.5,1,0.7108771634650781,FALSE,0,0.004064000000000001,0.007108771634650781,-0.00850227601367026,0.00420415151315029,0.012706427526820552,0.00420415151315029,1.734723475976807e-18,3.469446951953614e-18
2019-07-28,13,1,LC.1,1,1,100,83.63401951,84.04814361305975,0.41412410305974845,0.4141251030597484,23.833333333333332,-0.0027144874115236917,-0.0027144874115236917,4.068064,0.8128000000000001,26.666666666666664,23.833333333333332,1,1.0262049887870321,FALSE,0,0.008128000000000002,0.010262049887870321,-0.004155998367410247,0.004141251030597484,0.00829724939800773,0.004141251030597484,-8.673617379884035e-19,-8.673617379884035e-19
