date,t,dt,site_plot,A,porosity,HRT,Zs,Zw,Hw,Vw,Tw,dHw,dVw,Uw,ip,Tair,Twater,amc,ET,NATw,Qg,Qip,QET,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2019-07-15,0,1,LC.0,1,1,100,83.52687857,84.08989191087393,0.5630133408739368,0.5630143408739369,19.38888888888889,-0.010626065546233576,-0.010626065546233576,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,FALSE,0,0,0.006995465321136183,-0.0014694384581765661,0.0056301434087393685,0.007099581866915935,0.0056301434087393685,0,0
2019-07-16,1,1,LC.0,1,1,100,83.52687857,84.0792658453277,0.5523872753277033,0.5523882753277033,20.27777777777778,0.0056785032514881095,0.0056785032514881095,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,FALSE,0,0.004318,0.006137036886829951,-0.008807028659403623,0.005523882753277033,0.014330911412680655,0.005523882753277033,0,-1.734723475976807e-18
2019-07-17,2,1,LC.0,1,1,100,83.52687857,84.08494434857919,0.5580657785791914,0.5580667785791914,22.055555555555557,-0.002071905341850311,-0.002071905341850311,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,FALSE,0,0.008636,0.006301257724731723,0.0033437609762198327,0.005580667785791914,0.005580667785791914,0.008924428762011747,0,-8.673617379884035e-19
2019-07-18,3,1,LC.0,1,1,100,83.52687857,84.08287244323733,0.5559938732373411,0.5559948732373411,21.166666666666668,-0.005294454254865855,-0.005294454254865855,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,FALSE,0,0,0.004450376262371377,0.002378470920521066,0.0055599487323734105,0.0055599487323734105,0.007938419652894477,0,0
2019-07-19,4,1,LC.0,1,1,100,83.52687857,84.07757798898247,0.5506994189824752,0.5507004189824752,24.27777777777778,-0.002264247569627287,-0.002264247569627287,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,FALSE,0,0,0.007917034244952605,0.0026225799900867503,0.0055070041898247525,0.0055070041898247525,0.008129584179911503,0,0
2019-07-20,5,1,LC.0,1,1,100,83.52687857,84.07531374141284,0.5484351714128479,0.548436171412848,25.166666666666668,0.006857944362508306,0.006857944362508306,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,FALSE,0,0,0.006911540761035173,0.004647293191407886,0.0054843617141284795,0.0054843617141284795,0.010131654905536365,8.673617379884035e-19,8.673617379884035e-19
2019-07-21,6,1,LC.0,1,1,100,83.52687857,84.08217168577535,0.5552931157753562,0.5552941157753563,24.27777777777778,0.006881028751365648,0.006881028751365648,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,FALSE,0,0.001778,0.00778552099787846,0.012865465360386765,0.005552941157753562,0.005552941157753562,0.018418406518140328,0,8.673617379884035e-19
2019-07-22,7,1,LC.0,1,1,100,83.52687857,84.08905271452672,0.5621741445267219,0.5621751445267219,18.944444444444443,9.665796098090595e-5,9.665796098090595e-5,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,FALSE,0,2.5400000000000005e-4,0.005028051876319839,0.011655080627685487,0.005621751445267219,0.005621751445267219,0.017276832072952705,1.734723475976807e-18,8.673617379884035e-19
2019-07-23,8,1,LC.0,1,1,100,83.52687857,84.0891493724877,0.5622708024877028,0.5622718024877028,20.722222222222225,-0.004097747305266353,-0.004097747305266353,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,FALSE,0,1.2700000000000002e-4,0.0038437804843149607,0.0038134384452958667,0.005622718024877028,0.005622718024877028,0.009436156470172895,0,-4.336808689942018e-19
2019-07-24,9,1,LC.0,1,1,100,83.52687857,84.08505162518243,0.5581730551824364,0.5581740551824365,19.38888888888889,-0.007769028331097161,-0.007769028331097161,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,FALSE,0,0,0.005189480908069838,0.0010917336028034852,0.005581740551824365,0.005581740551824365,0.00667347415462785,0,0
2019-07-25,10,1,LC.0,1,1,100,83.52687857,84.07728259685133,0.5504040268513393,0.5504050268513393,19.833333333333336,-0.011301887887981366,-0.011301887887981366,2.190496,0,21.666666666666668,19.833333333333336,1,0.5037918163828237,FALSE,0,0,0.005037918163828236,-0.0027311101672689245,0.005504050268513393,0.008235160435782318,0.005504050268513393,8.673617379884035e-19,8.673617379884035e-19
2019-07-26,11,1,LC.0,1,1,100,83.52687857,84.06598070896335,0.5391021389633579,0.5391031389633579,21.61111111111111,-0.01154704764832104,-0.01154704764832104,1.922272,0,23.88888888888889,21.61111111111111,1,0.6757539678046656,FALSE,0,0,0.006757539678046656,-0.0045443482099347095,0.005391031389633579,0.009935379599568289,0.005391031389633579,0,0
2019-07-27,12,1,LC.0,1,1,100,83.52687857,84.05443366131503,0.5275550913150369,0.5275560913150369,22.5,-0.006290048255280567,-0.006290048255280567,2.771648,0.40640000000000004,25,22.5,1,0.7108771634650781,FALSE,0,0.004064000000000001,0.007108771634650781,-0.00850227601367026,0.005275560913150369,0.013777836926820629,0.005275560913150369,-1.734723475976807e-18,0
2019-07-28,13,1,LC.0,1,1,100,83.52687857,84.04814361305975,0.5212650430597563,0.5212660430597563,23.833333333333332,-0.0027144874115236917,-0.0027144874115236917,4.068064,0.8128000000000001,26.666666666666664,23.833333333333332,1,1.0262049887870321,FALSE,0,0.008128000000000002,0.010262049887870321,-0.004155998367410247,0.005212660430597563,0.009368658798007811,0.005212660430597563,8.673617379884035e-19,8.673617379884035e-19
2019-07-29,14,1,LC.0,1,1,100,83.52687857,84.04542912564823,0.5185505556482326,0.5185515556482326,23.833333333333332,-0.009720248289681876,-0.009720248289681876,2.2352,0,26.666666666666664,23.833333333333332,1,0.6221339558564261,FALSE,0,0,0.00622133955856426,0.0035068521470405685,0.005185515556482326,0.005185515556482326,0.008692367703522896,-8.673617379884035e-19,-8.673617379884035e-19
2019-07-30,15,1,LC.0,1,1,100,83.52687857,84.03570887735854,0.5088303073585507,0.5088313073585508,24.722222222222225,-0.008150175467704912,-0.008150175467704912,4.649216,0.0762,27.77777777777778,24.722222222222225,1,1.0297328702308024,FALSE,0,7.620000000000001e-4,0.010297328702308024,-1.8491958737385308e-4,0.005088313073585507,0.00527323266095936,0.005088313073585507,0,0
2019-07-31,16,1,LC.0,1,1,100,83.52687857,84.02755870189084,0.5006801318908458,0.5006811318908458,22.055555555555557,-0.006064859708260428,-0.006064859708260484,2.861056,0.1524,24.444444444444443,22.055555555555557,1,0.5657162199598449,FALSE,0,0.0015240000000000002,0.005657162199598449,-0.004017013268106464,0.005006811318908459,0.009023824587014923,0.005006811318908459,0,0
2019-08-01,17,1,LC.0,1,1,100,83.52687857,84.02149384218258,0.4946152721825854,0.49461627218258536,19.833333333333336,-0.012691943779998383,-0.012691943779998383,1.78816,0,21.666666666666668,19.833333333333336,1,0.545968625778369,FALSE,0,0,0.00545968625778369,-6.051734504767935e-4,0.004946162721825854,0.0055513361723026474,0.004946162721825854,0,0
2019-08-02,18,1,LC.0,1,1,100,83.52687857,84.00880189840258,0.481923328402587,0.481924328402587,19.38888888888889,-0.011202152129314413,-0.011202152129314413,1.56464,0,21.11111111111111,19.38888888888889,1,0.5608730639378955,FALSE,0,0,0.005608730639378955,-0.007083213140619427,0.00481924328402587,0.011902456424645297,0.00481924328402587,0,0
2019-08-03,19,1,LC.0,1,1,100,83.52687857,83.99759974627327,0.4707211762732726,0.47072217627327256,20.722222222222225,-0.00860752178745372,-0.00860752178745372,1.966976,0,22.77777777777778,20.722222222222225,1,0.6538454805776023,FALSE,0,0,0.006538454805776023,-0.00466369732353839,0.004707221762732725,0.009370919086271115,0.004707221762732725,0,0
2019-08-04,20,1,LC.0,1,1,100,83.52687857,83.98899222448581,0.46211365448581887,0.46211465448581884,18.5,-0.01292176929246125,-0.01292176929246125,3.039872,0,20,18.5,1,0.794382472214792,FALSE,0,0,0.00794382472214792,-6.636970653058002e-4,0.0046211465448581885,0.005284843610163989,0.0046211465448581885,0,0
2019-08-05,21,1,LC.0,1,1,100,83.52687857,83.97607045519335,0.4491918851933576,0.4491928851933576,18.055555555555557,-0.011398894647214775,-0.011398894647214775,1.922272,0,19.444444444444443,18.055555555555557,1,0.5371506743566584,FALSE,0,0,0.005371506743566584,-0.007550262548894665,0.004491928851933576,0.012042191400828241,0.004491928851933576,0,0
2019-08-06,22,1,LC.0,1,1,100,83.52687857,83.96467156054614,0.43779299054614285,0.4377939905461428,21.61111111111111,0.010724654994874072,0.010724654994874072,4.24688,0.0762,23.88888888888889,21.61111111111111,1,0.9287215163215207,FALSE,0,7.620000000000001e-4,0.009287215163215207,-0.0028736794839995684,0.004377939905461428,0.007251619389460996,0.004377939905461428,0,0
2019-08-07,23,1,LC.0,1,1,100,83.52687857,83.97539621554101,0.4485176455410169,0.4485186455410169,22.944444444444443,0.028332488822172763,0.028332488822172763,3.263392,2.54,25.555555555555554,22.944444444444443,2,0.6966975509292639,FALSE,0,0.0254,0.006966975509292639,-0.007708369495833288,0.004485186455410169,0.012193555951243457,0.004485186455410169,0,0
2019-08-08,24,1,LC.0,1,1,100,83.52687857,84.00372870436318,0.4768501343631897,0.47685113436318965,22.5,0.025983299596958886,0.025983299596958942,3.3975039999999996,0.6858000000000001,25,22.5,2,0.5046687228075774,FALSE,0,0.006858,0.005046687228075774,0.02652117605024854,0.004768511343631897,0.004768511343631897,0.03128968739388044,-3.469446951953614e-18,-6.938893903907228e-18
2019-08-09,25,1,LC.0,1,1,100,83.52687857,84.02971200396014,0.5028334339601486,0.5028344339601486,20.722222222222225,0.0026279411583942647,0.0026279411583942647,3.531616,0.10160000000000001,22.77777777777778,20.722222222222225,2,0.8447650444881505,FALSE,0,0.0010160000000000002,0.008447650444881504,0.03341495004184045,0.005028344339601486,0.005028344339601486,0.038443294381441936,0,-3.469446951953614e-18
2019-08-10,26,1,LC.0,1,1,100,83.52687857,84.03233994511854,0.5054613751185428,0.5054623751185429,17.166666666666664,-0.0065356122484985235,-0.006535612248498579,3.621024,0.1524,18.333333333333332,17.166666666666664,2,0.5509226403571776,FALSE,0,0.0015240000000000002,0.005509226403571777,0.006613167561966041,0.005054623751185428,0.005054623751185428,0.01166779131315147,-8.673617379884035e-19,-8.673617379884035e-19
2019-08-11,27,1,LC.0,1,1,100,83.52687857,84.02580433287004,0.4989257628700443,0.4989267628700443,18.5,-0.013837420395276467,-0.013837420395276467,2.503424,0,20,18.5,2,0.5925792954665626,FALSE,0,0,0.005925792954665626,-6.098192938329529e-4,0.004989267628700443,0.005599086922533396,0.004989267628700443,0,0
2019-08-12,28,1,LC.0,1,1,100,83.52687857,84.01196691247476,0.48508834247476784,0.4850893424747678,21.166666666666668,-0.005852344009582566,-0.005852344009582566,3.7551360000000003,0,23.333333333333332,21.166666666666668,2,0.8358991451905593,FALSE,0,0,0.008358991451905592,-0.005478428943370875,0.004850893424747678,0.010329322368118553,0.004850893424747678,0,0
2019-08-13,29,1,LC.0,1,1,100,83.52687857,84.00611456846518,0.4792359984651853,0.47923699846518525,20.27777777777778,-0.008203967497252052,-0.008203967497252052,2.414016,0,22.22222222222222,20.27777777777778,2,0.5512771240286893,FALSE,0,0,0.005512771240286893,-3.3957276929567296e-4,0.0047923699846518526,0.0051319427539475255,0.0047923699846518526,0,0
2019-08-14,30,1,LC.0,1,1,100,83.52687857,83.99791060096793,0.4710320309679332,0.4710330309679332,18.5,-0.012999822106266379,-0.012999822106266379,2.056384,0,20,18.5,2,1.0849073597301004,FALSE,0,0,0.010849073597301005,0.002645106100048953,0.004710330309679332,0.004710330309679332,0.007355436409728285,0,0
2019-08-15,31,1,LC.0,1,1,100,83.52687857,83.98491077886166,0.45803220886166685,0.4580332088616668,18.5,-0.01048686772847418,-0.01048686772847418,1.609344,0,20,18.5,2,0.4839702997688099,FALSE,0,0,0.004839702997688099,-0.008160119108578279,0.004580332088616668,0.012740451197194948,0.004580332088616668,0,0
2019-08-16,32,1,LC.0,1,1,100,83.52687857,83.97442391113319,0.44754534113319266,0.44754634113319264,20.27777777777778,-0.005361750750253691,-0.005361750750253691,3.084576,0.025400000000000002,22.22222222222222,20.27777777777778,2,0.5672342345262217,FALSE,0,2.5400000000000005e-4,0.005672342345262217,-0.005068525383211965,0.004475463411331927,0.009543988794543892,0.004475463411331927,8.673617379884035e-19,1.734723475976807e-18
2019-08-17,33,1,LC.0,1,1,100,83.52687857,83.96906216038293,0.442183590382939,0.44218459038293895,22.055555555555557,-0.0015285504110238435,-0.0015285504110238435,3.486912,0.5842,24.444444444444443,22.055555555555557,2,0.6070135455500806,FALSE,0,0.005842000000000001,0.006070135455500805,-0.0051336152947528855,0.00442184590382939,0.009555461198582275,0.00442184590382939,0,-8.673617379884035e-19
2019-08-18,34,1,LC.0,1,1,100,83.52687857,83.96753360997191,0.44065503997191513,0.4406560399719151,21.166666666666668,-0.011365520575850496,-0.011365520575850496,2.995168,0,23.333333333333332,21.166666666666668,2,0.4358231876799069,FALSE,0,0,0.004358231876799069,0.0028296814657752254,0.004406560399719151,0.004406560399719151,0.007236241865494377,0,0
2019-08-19,35,1,LC.0,1,1,100,83.52687857,83.95616808939606,0.42928951939606463,0.4292905193960646,22.944444444444443,-0.01107900433574116,-0.01107900433574116,4.202176,0.1778,25.555555555555554,22.944444444444443,2,0.8298998033897942,FALSE,0,0.001778,0.008298998033897942,-0.004844522541952554,0.004292905193960646,0.0091374277359132,0.004292905193960646,0,0
2019-08-20,36,1,LC.0,1,1,100,83.52687857,83.94508908506032,0.4182105150603235,0.41821151506032345,20.27777777777778,-0.008720770435715508,-0.008720770435715508,1.609344,0,22.22222222222222,20.27777777777778,2,0.5639226504201573,FALSE,0,0,0.0056392265042015735,-0.005439777831539587,0.004182115150603235,0.009621892982142822,0.004182115150603235,0,0
2019-08-21,37,1,LC.0,1,1,100,83.52687857,83.9363683146246,0.40948974462460797,0.40949074462460794,18.944444444444443,-0.002001556990194331,-0.002001556990194331,2.2799039999999997,1.8288,20.555555555555554,18.944444444444443,2,0.6437271674993389,FALSE,0,0.018288,0.006437271674993389,-0.020571498760722118,0.004094907446246079,0.024666406206968198,0.004094907446246079,0,0
